程泰,	1583
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,46.91,147.95,106.21,2.60,3.27,111.62,16.53,30.08,19.67,5.74,21.03,7.22,21.18
2007,48.40,122.38,75.13,3.02,3.05,119.67,16.34,30.68,20.67,6.60,44.20,18.85,24.02
2008,44.78,136.68,73.61,3.35,2.40,152.08,4.75,8.04,6.40,1.75,7.58,-9.42,22.60
2009,39.68,122.64,61.75,1.43,0.98,372.44,1.24,1.65,4.13,0.35,29.18,9.92,21.17
2010,48.54,106.01,62.76,3.16,2.24,162.94,6.16,10.60,10.91,2.28,0.00,0.00,22.17
2011,50.06,127.16,76.17,2.74,2.22,164.41,11.17,21.37,18.65,5.04,3.45,0.00,26.02
2012,49.15,134.48,81.90,2.48,2.10,173.80,8.28,15.73,14.36,4.20,12.32,0.00,27.32
2013,55.94,135.43,62.56,3.33,1.36,268.38,6.12,18.73,9.07,4.05,12.84,7.06,30.69
2014,58.32,130.69,70.97,3.64,1.72,212.20,8.25,26.68,10.89,6.88,15.63,9.92,34.11
2015,59.61,141.38,80.76,2.81,1.48,246.62,6.58,21.56,10.76,6.21,5.12,0.00,37.26
2016,53.91,165.20,90.93,2.87,1.35,270.37,3.00,6.03,5.02,2.24,31.49,18.11,35.08
2017,62.16,131.34,79.04,3.41,1.60,228.12,3.91,8.53,6.22,3.44,4.70,3.06,37.24
2018,59.04,131.79,70.16,3.37,1.59,229.55,5.60,13.24,9.14,5.41,0.00,0.00,40.50
