金可-KY,	8406
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,51.46,142.01,122.17,1.90,3.21,113.70,14.56,29.63,19.85,5.21,-6.14,-10.91,n/a
2010,46.53,149.62,126.66,1.89,2.60,140.38,16.98,31.41,22.86,6.97,35.42,20.17,n/a
2011,37.58,206.11,177.06,2.16,2.72,134.19,18.51,30.26,24.44,9.88,26.87,11.09,n/a
2012,17.24,507.97,440.81,1.95,2.48,147.17,17.11,23.05,27.63,12.09,53.54,8.15,n/a
2013,30.49,312.74,258.22,1.63,2.08,175.48,15.56,20.30,29.11,15.67,-3.52,-5.33,87.62
2014,36.19,184.60,153.46,1.25,1.79,203.91,11.63,16.71,25.02,15.64,-2.08,-6.72,99.90
2015,37.35,186.76,154.15,1.08,1.55,235.48,10.80,16.31,25.69,16.95,30.83,9.36,107.95
2016,41.48,223.16,182.88,1.12,1.41,258.86,8.05,15.05,23.11,16.41,24.74,5.27,109.31
2017,45.83,174.15,142.40,1.09,1.33,274.43,5.08,9.41,16.12,10.50,37.87,14.39,111.07
2018,48.52,164.44,125.59,1.60,1.58,231.01,3.43,7.95,11.11,9.01,26.19,8.01,112.52
