欣興,	3037
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,49.54,180.44,160.11,4.84,16.60,21.98,9.84,19.27,10.70,2.98,48.71,15.08,17.90
2001,41.90,160.96,144.16,3.99,10.56,34.56,7.20,11.64,10.31,1.76,41.67,12.16,17.32
2002,42.49,192.67,172.59,3.85,14.69,24.84,5.50,8.63,8.31,1.44,72.70,14.76,17.38
2003,37.48,126.94,107.71,3.88,13.24,27.56,5.49,8.43,8.39,1.50,31.16,8.97,17.60
2004,36.40,122.24,94.19,4.62,10.17,35.88,9.52,14.67,13.32,2.60,48.67,12.89,18.67
2005,33.50,114.61,90.21,4.59,9.77,37.35,11.37,17.04,14.56,3.24,37.37,10.26,20.44
2006,37.28,121.06,91.99,4.46,9.44,38.66,13.42,20.41,15.74,4.46,41.77,10.80,24.04
2007,40.94,106.75,83.61,4.80,10.19,35.81,13.57,21.83,14.93,5.45,48.91,15.07,26.84
2008,43.90,123.26,102.74,4.88,10.93,33.39,5.30,8.58,6.58,2.22,44.48,6.83,26.04
2009,45.72,160.73,140.62,4.14,8.90,41.01,6.12,10.67,11.04,3.24,40.19,10.21,25.97
2010,41.32,168.25,141.78,5.20,10.37,35.19,9.84,17.02,14.28,4.63,61.85,11.94,28.38
2011,41.23,194.86,171.31,5.05,10.12,36.06,6.84,11.27,10.27,3.26,75.97,9.78,29.41
2012,42.50,153.11,135.04,4.56,9.82,37.16,4.68,7.60,7.83,2.25,52.58,10.91,29.68
2013,49.82,151.86,130.99,4.22,8.33,43.81,1.31,1.92,1.60,0.76,31.42,6.80,29.55
2014,52.05,150.43,126.25,4.40,8.35,43.71,0.73,0.73,0.58,0.32,22.09,4.97,29.56
2015,53.75,144.66,123.20,4.41,8.56,42.64,0.44,0.06,0.05,0.19,33.30,8.28,29.26
2016,52.12,150.73,127.29,4.60,8.51,42.89,0.67,0.54,0.41,0.01,31.26,7.48,28.27
2017,55.24,128.35,102.56,4.60,7.51,48.60,1.08,1.49,1.07,0.28,15.59,4.45,28.25
2018,55.36,126.40,101.81,4.86,7.26,50.27,2.23,3.92,2.42,1.15,35.07,10.76,29.06
