櫻花建,	2539
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,79.76,110.68,20.26,6.66,0.31,1177.41,-12.06,-66.92,-61.77,-6.06,37.00,82.74,6.02
2001,82.84,103.83,16.03,3.30,0.29,1258.62,-5.43,-48.74,-39.35,-2.36,19.18,73.66,3.66
2002,94.52,42.58,6.58,0.79,0.09,4055.55,-11.08,-118.39,-251.20,-10.90,2.49,22.17,3.75
2003,95.93,40.45,4.31,0.11,0.01,36500.00,-1.65,-88.41,-711.93,-7.96,-2.66,-31.65,3.76
2004,74.44,118.71,68.91,2.01,0.23,1586.95,11.90,72.83,106.37,4.32,9.20,17.15,7.95
2005,46.39,254.24,86.16,37.41,3.27,111.62,-23.64,-82.12,-20.15,-4.59,2583.58,198.16,2.91
2006,74.47,117.31,18.88,0.10,0.00,*****,-3.44,-12.17,-333.65,-0.32,-94.11,-124.84,2.32
2007,57.53,164.98,59.73,0.27,0.01,36500.00,-4.59,-14.30,-309.80,-2.30,-20.35,-17.20,4.75
2008,23.79,422.35,70.41,19.94,0.29,1258.62,1.91,2.65,7.09,0.25,-117.15,-29.17,11.41
2009,11.49,921.23,62.02,22.21,0.40,912.50,2.97,3.62,7.98,0.42,0.00,0.00,11.83
2010,18.16,763.26,178.22,45.81,0.73,500.00,11.16,13.15,15.41,1.62,102.38,12.73,13.10
2011,52.72,236.88,29.94,49.12,0.32,1140.62,7.43,12.59,20.26,1.57,-80.02,-51.89,13.19
2012,53.50,236.86,22.18,38.45,0.12,3041.66,3.04,6.48,20.57,0.78,0.00,-0.73,12.37
2013,51.67,189.68,32.84,20.56,0.43,848.83,19.01,40.20,31.75,5.27,0.37,-0.41,15.69
2014,39.83,274.99,12.34,24.24,0.41,890.24,17.37,31.86,29.85,4.64,0.00,-1.31,16.75
2015,44.86,274.58,32.70,192.23,0.29,1258.62,13.14,22.93,30.01,3.51,0.00,-4.32,16.63
2016,38.92,373.99,44.50,152.38,0.27,1351.85,11.14,19.16,29.20,2.84,34.22,7.49,15.79
2017,47.23,283.38,9.57,238.13,0.31,1177.41,9.87,17.49,23.60,2.61,0.00,-7.61,15.51
2018,54.11,228.73,13.20,615.70,0.26,1403.84,3.81,7.75,11.87,1.10,0.00,-7.95,14.11
