嘉澤,	3533
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,31.77,125.36,119.29,2.03,25.81,14.14,3.25,6.51,7.10,1.40,13.16,0.58,21.20
2007,32.86,135.14,128.32,2.84,29.95,12.18,11.51,17.02,13.64,3.95,-11.66,-9.52,24.30
2008,40.44,103.29,97.74,2.78,34.24,10.66,9.39,14.76,10.14,3.48,5.61,-3.74,24.51
2009,46.83,123.63,113.52,2.73,26.01,14.03,16.14,28.55,16.22,7.81,19.65,7.23,29.93
2010,22.49,291.83,268.79,3.21,21.34,17.10,22.90,33.43,19.82,14.62,0.66,-5.94,55.26
2011,23.51,196.14,172.73,2.82,17.76,20.55,13.24,17.16,14.00,9.95,20.52,-5.24,60.72
2012,25.28,181.85,163.19,2.81,16.31,22.37,12.10,16.01,12.87,10.14,30.05,4.64,65.97
2013,32.61,238.83,137.17,2.46,4.89,74.64,7.78,11.29,8.99,7.76,4.77,-3.41,71.82
2014,25.36,297.40,247.82,2.63,4.33,84.29,10.63,14.87,12.97,11.53,59.10,12.97,83.18
2015,25.50,281.06,229.95,2.60,4.01,91.02,7.54,10.06,9.71,8.52,77.81,16.50,86.01
2016,23.88,287.80,221.60,2.52,3.73,97.85,6.49,8.66,7.78,7.38,35.71,4.68,84.48
2017,28.25,239.92,183.73,2.60,3.66,99.72,8.64,11.81,9.12,10.23,31.30,6.02,88.64
2018,28.41,246.79,186.98,2.77,3.94,92.63,12.71,18.08,12.08,17.21,38.90,7.99,100.73
