宏正,	6277
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,17.50,445.94,409.39,5.18,9.70,37.62,19.76,22.81,24.49,6.46,123.72,6.66,28.31
2004,23.00,321.00,277.00,4.98,9.79,37.28,19.00,24.00,21.00,6.10,100.00,2.00,25.11
2005,23.00,289.00,240.00,4.48,7.88,46.31,22.00,29.00,23.00,6.99,100.00,2.00,25.09
2006,20.00,378.00,324.00,4.63,6.95,52.51,28.00,35.00,29.00,8.85,257.00,24.00,27.40
2007,22.00,313.00,256.00,4.60,7.32,49.86,19.00,32.00,22.00,6.29,125.00,2.00,26.40
2008,22.00,286.00,238.00,4.22,6.93,52.66,12.00,15.00,14.00,3.51,120.00,4.00,22.72
2009,26.00,139.00,113.00,3.65,6.52,55.98,12.00,15.00,17.00,3.30,105.00,17.00,22.43
2010,28.00,143.00,116.00,4.69,8.67,42.09,15.00,21.00,20.00,4.79,57.00,4.00,24.08
2011,30.00,121.00,96.00,4.59,6.61,55.21,13.00,18.00,18.00,4.32,54.00,3.00,24.33
2012,29.00,120.00,94.00,4.82,5.78,63.14,12.00,16.00,17.00,4.03,41.00,0.30,24.69
2013,38.00,181.00,129.00,8.95,2.87,127.17,14.93,23.69,16.54,6.20,21.00,-1.60,27.56
2014,38.00,188.00,140.00,8.40,2.83,128.97,14.18,22.40,15.86,6.37,54.00,6.50,28.96
2015,36.00,189.00,133.00,8.19,2.64,138.25,12.92,20.25,14.72,5.90,49.00,2.04,28.95
2016,35.00,195.00,144.00,8.39,2.46,148.37,14.23,21.91,16.12,6.60,25.00,-4.80,30.24
2017,38.00,183.00,135.00,7.48,2.55,143.13,12.82,19.87,14.92,6.08,44.00,2.58,30.28
