耀億,	4430
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,45.34,137.18,73.68,5.65,2.78,131.29,10.20,17.93,16.17,4.79,53.09,8.66,27.69
2010,42.36,107.14,52.85,5.97,3.60,101.38,4.76,5.69,7.10,2.03,16.54,0.84,26.03
2011,38.34,121.61,68.28,6.23,4.26,85.68,4.14,6.93,6.64,1.91,13.79,3.56,29.25
2012,35.11,125.64,65.75,7.92,4.50,81.11,5.47,8.04,7.87,2.47,52.27,6.69,30.68
2013,37.87,144.55,84.63,6.90,3.03,120.46,4.84,7.64,5.98,2.38,10.40,0.54,32.30
2014,35.48,140.92,79.03,6.32,2.81,129.89,4.74,7.01,6.05,2.32,22.18,4.13,33.84
2015,31.80,162.26,97.31,5.75,2.56,142.57,4.64,6.55,6.58,2.25,26.21,4.65,34.73
2016,34.77,153.24,97.47,6.34,2.39,152.71,3.22,4.45,4.85,1.52,28.26,6.45,33.40
2017,36.39,150.84,96.62,5.93,2.35,155.31,0.95,1.06,1.13,0.35,10.59,1.45,32.38
2018,46.29,121.85,85.20,5.28,2.51,145.41,4.82,7.87,7.18,2.57,9.60,2.86,32.94
