太極,	4934
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,55.26,97.00,27.00,*****,2.44,149.59,7.23,11.60,27.20,2.84,-25.40,-4.89,n/a
2009,56.95,78.02,53.66,16.49,5.19,70.32,-1.15,-4.74,-6.07,-1.12,27.27,7.79,22.80
2010,46.96,113.19,97.52,17.38,21.48,16.99,10.12,19.10,11.24,5.43,32.31,13.81,29.31
2011,51.26,46.31,33.05,11.33,19.42,18.79,-8.44,-17.86,-15.26,-4.40,-17.55,-10.03,22.00
2012,52.46,58.91,47.01,7.11,18.88,19.33,-23.34,-49.57,-41.56,-7.41,-0.99,-0.60,12.87
2013,50.63,74.63,48.02,9.04,11.92,30.62,4.15,7.26,4.25,1.04,28.01,15.03,14.57
2014,37.64,128.12,89.16,15.02,11.09,32.91,3.24,4.47,2.67,0.66,25.69,6.24,16.18
2015,33.24,151.37,116.43,10.30,12.25,29.79,4.97,6.79,4.26,1.10,34.52,8.14,16.86
2016,30.53,170.84,140.98,7.37,16.02,22.78,-3.34,-5.52,-4.00,-0.85,12.42,0.38,14.89
2017,41.82,148.51,124.41,5.61,16.95,21.53,-12.34,-19.91,-15.95,-2.67,8.20,2.11,11.93
2018,53.87,110.84,96.29,3.16,12.25,29.79,-29.17,-56.05,-67.62,-5.17,-11.96,-2.89,6.53
