精材,	3374
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,41.61,158.03,127.74,4.86,6.34,57.57,2.54,2.48,2.93,0.25,31.11,8.21,10.20
2006,64.04,88.47,77.36,5.50,9.74,37.47,10.83,22.55,14.31,2.57,22.25,14.68,12.82
2007,42.56,111.05,92.90,6.75,14.37,25.40,10.46,20.55,14.80,2.33,76.41,19.71,15.48
2008,32.00,134.27,115.95,7.52,17.89,20.40,4.19,5.83,6.37,0.89,116.20,16.58,15.60
2009,29.45,151.99,130.40,5.64,16.80,21.72,0.46,0.30,0.45,0.05,48.84,6.56,15.44
2010,26.49,137.72,120.55,9.10,20.54,17.77,9.88,13.47,12.75,2.22,133.37,20.59,17.54
2011,39.01,148.02,126.29,9.82,22.03,16.56,2.39,3.38,3.48,0.58,94.60,7.21,16.95
2012,35.90,179.96,151.49,7.63,19.18,19.03,-1.28,-2.33,-2.90,-0.39,82.36,6.67,16.33
2013,50.79,95.78,83.34,7.28,19.45,18.76,4.34,7.27,6.79,1.22,88.09,18.09,17.41
2014,47.27,115.61,99.33,5.84,18.52,19.70,7.64,14.34,12.74,2.65,67.99,8.05,19.55
2015,31.31,111.21,90.25,6.40,18.46,19.77,1.93,2.79,3.01,0.56,104.59,9.76,21.76
2016,39.47,166.65,145.01,6.90,20.51,17.79,-7.28,-11.62,-16.24,-2.36,38.49,2.17,18.92
2017,46.31,181.17,143.25,4.78,14.29,25.54,-8.42,-15.42,-17.98,-2.71,-12.43,-1.08,16.20
