利華,	1423
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.69,216.24,65.78,15.60,1.71,213.45,2.50,3.01,2.98,0.36,59.72,12.04,12.05
2001,22.82,605.60,167.80,20.46,2.15,169.76,4.13,5.54,4.97,0.69,85.44,4.35,12.86
2002,31.18,295.87,60.80,23.80,1.88,194.14,4.16,5.63,5.27,0.75,-40.35,-5.99,13.64
2003,32.08,295.36,53.42,23.91,1.42,257.04,-0.15,-0.43,-0.45,-0.06,-41.46,-8.16,12.99
2004,26.96,448.16,75.49,32.05,1.77,206.21,-1.31,-2.03,-1.82,-0.26,79.76,6.61,12.61
2005,12.47,2993.32,924.77,22.76,1.88,194.14,-1.32,-1.73,-1.95,-0.22,818.13,8.09,13.37
2006,13.27,1789.10,901.12,15.38,2.59,140.92,1.14,1.31,1.51,0.18,26.22,0.45,13.63
2007,12.90,1913.62,800.71,19.31,2.66,137.21,6.49,7.46,7.93,1.06,340.55,7.08,14.84
2008,13.01,2949.18,1406.93,27.91,1.94,188.14,-7.79,-8.95,-14.34,-1.26,633.09,4.87,13.39
2009,12.34,4861.84,2989.54,24.27,1.44,253.47,1.79,2.05,5.20,0.28,767.13,5.35,13.61
2010,12.81,4056.00,2826.87,23.40,2.37,154.00,-0.58,-0.67,-1.44,-0.07,443.39,3.74,13.35
2011,13.60,1991.98,755.87,29.97,2.04,178.92,1.92,2.19,3.74,0.38,-569.21,-10.44,13.87
2012,12.68,4319.14,1940.17,29.42,1.31,278.62,-3.63,-4.18,-9.52,-0.57,411.45,3.41,13.21
2013,8.38,8172.73,4164.32,30.39,1.12,325.89,-0.12,-0.14,-0.45,-0.02,563.26,2.75,15.26
2014,8.89,7206.77,3811.05,22.02,1.10,331.81,-2.58,-2.82,-10.82,-0.43,117.17,0.64,15.10
2015,8.89,6941.60,3217.98,21.59,0.86,424.41,-1.26,-1.38,-5.61,-0.21,-206.86,-1.24,14.92
2016,8.34,5000.34,2592.81,20.46,0.86,424.41,0.17,0.19,0.76,0.03,253.45,2.16,14.79
2017,8.32,3959.61,2547.82,13.56,1.06,344.33,1.62,1.77,6.74,0.27,433.32,5.01,15.11
