環泥,	1104
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,34.25,119.55,77.18,3.95,5.09,71.70,1.54,1.03,2.05,0.14,2.74,0.00,13.33
2001,42.55,83.94,47.56,3.15,4.44,82.20,-0.81,-2.58,-7.06,-0.47,20.13,2.40,17.71
2002,41.67,131.61,77.01,3.88,5.07,71.99,0.97,0.93,2.48,0.18,25.94,1.96,20.46
2003,38.58,180.13,114.97,3.85,6.14,59.44,4.72,7.39,18.78,1.47,40.36,2.81,20.48
2004,38.99,163.26,105.46,4.26,6.93,52.66,4.51,7.02,16.00,1.32,43.59,3.13,19.42
2005,31.18,165.21,104.50,3.99,5.90,61.86,4.56,6.62,18.00,1.27,34.77,2.48,21.00
2006,27.74,187.97,129.65,3.81,5.33,68.48,4.68,6.25,19.88,1.25,26.65,1.85,21.03
2007,30.67,153.09,100.38,3.76,4.81,75.88,2.89,3.65,14.46,0.72,31.32,2.20,20.31
2008,31.07,83.66,43.13,4.55,4.83,75.56,0.75,0.50,2.05,0.09,5.92,0.57,19.06
2009,27.85,122.42,81.83,4.51,6.75,54.07,4.33,5.81,21.21,1.15,43.19,2.44,20.48
2010,24.84,114.01,96.78,4.12,11.82,30.87,7.26,9.65,38.30,1.99,42.83,1.26,20.86
2011,13.12,222.78,187.95,4.41,16.17,22.57,2.55,3.06,11.72,0.65,42.80,-1.83,21.31
2012,13.07,205.54,165.21,4.31,12.41,29.41,4.75,5.46,20.63,1.18,36.15,-0.65,21.87
2013,18.08,154.73,133.99,4.21,14.26,25.59,6.68,8.16,21.21,1.84,23.35,-0.27,23.79
2014,18.49,128.23,106.31,4.52,15.82,23.07,7.50,9.13,23.79,2.26,31.92,0.54,25.39
2015,19.88,123.51,103.82,4.26,13.93,26.20,7.09,8.70,26.78,2.22,34.43,1.09,25.23
2016,19.41,141.85,125.43,4.23,12.29,29.69,8.42,10.39,36.42,2.68,28.84,0.52,25.63
2017,19.19,141.47,126.04,4.20,12.62,28.92,6.75,8.28,31.54,2.16,23.67,-0.51,26.07
2018,21.02,118.13,108.90,4.24,14.10,25.88,4.88,6.01,21.99,1.62,17.53,-0.52,27.10
