威致,	2028
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,58.96,95.03,9.75,8.61,1.00,365.00,-2.51,-12.63,-12.63,-1.32,NA,NA,9.81
2001,60.80,90.73,5.00,12.12,0.91,NA,-0.62,-10.19,-10.41,-0.95,-0.93,-0.82,8.85
2002,73.05,79.93,6.32,16.60,1.08,337.96,-12.09,-45.45,-31.90,-3.58,-6.72,-5.92,5.58
2003,71.98,55.72,16.32,11.51,2.24,162.94,3.88,7.97,3.06,0.75,-3.64,-3.28,9.18
2004,78.30,71.58,13.24,10.77,3.01,121.26,-5.04,-26.75,-7.32,-2.31,-4.13,-4.14,7.01
2005,79.77,70.85,18.88,10.55,2.94,124.14,-1.58,-16.01,-3.42,-1.07,12.83,12.66,6.17
2006,73.10,70.43,27.24,9.46,4.16,87.74,6.51,19.46,3.75,1.31,16.06,13.46,7.40
2007,72.15,77.61,24.02,9.87,5.04,72.42,5.92,15.14,2.92,1.21,1.17,1.06,8.60
2008,76.42,55.77,14.77,21.33,8.53,42.79,-6.32,-30.55,-3.97,-2.27,49.55,49.99,6.36
2009,69.55,47.04,13.26,14.55,4.96,73.58,5.26,15.82,5.02,1.10,0.00,0.00,7.44
2010,67.49,51.50,17.94,11.98,6.66,54.80,4.77,11.75,3.41,0.93,1.60,1.32,8.35
2011,67.02,51.61,10.45,20.10,7.96,45.85,1.54,1.71,0.35,0.14,6.01,5.19,8.46
2012,67.34,46.68,17.61,19.27,8.45,43.19,0.29,-2.17,-0.48,-0.18,10.37,8.75,8.23
2013,73.78,52.54,16.73,18.85,8.01,45.56,-3.94,-17.29,-3.40,-1.34,0.00,0.00,7.06
2014,75.49,44.72,21.28,19.86,7.60,48.02,-7.61,-35.11,-6.13,-2.06,0.00,0.00,4.73
2015,84.31,89.12,27.99,12.27,7.08,51.55,-17.36,-92.29,-21.37,-3.13,26.75,3.93,1.51
2016,82.29,89.65,26.06,20.32,6.97,52.36,1.58,1.24,0.18,0.04,20.37,5.21,3.40
2017,70.38,109.46,19.83,33.13,6.18,59.06,11.11,41.75,6.53,1.95,25.81,5.66,5.95
2018,66.80,112.91,22.94,34.03,5.81,62.82,9.02,24.60,4.63,1.58,20.83,5.23,6.89
