滿心,	2916
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,47.07,149.54,70.61,4.19,1.41,258.86,4.24,6.70,4.02,0.91,6.56,2.42,13.88
2003,42.32,167.47,59.38,4.28,1.28,285.15,7.52,12.92,7.45,1.86,14.12,4.14,14.90
2004,44.55,182.66,71.21,5.32,1.43,255.24,11.41,19.58,9.56,3.06,22.69,5.96,16.38
2005,43.02,187.86,74.27,4.86,1.42,257.04,13.43,23.24,11.09,3.69,4.19,-4.25,16.97
2006,43.53,197.78,70.19,4.41,1.22,299.18,11.71,19.91,10.65,3.22,26.30,6.17,17.01
2007,41.12,186.37,71.73,4.83,1.29,282.94,6.59,10.59,5.96,1.72,32.60,8.71,16.28
2008,44.57,177.47,56.53,5.06,1.21,301.65,2.00,2.50,1.43,0.40,5.68,-2.94,15.57
2009,37.87,202.35,74.48,5.51,1.40,260.71,3.95,6.01,3.20,0.95,38.53,16.43,16.17
2010,34.52,222.79,100.43,5.15,1.50,243.33,9.85,15.04,8.09,2.32,48.70,16.72,16.12
2011,27.15,295.90,123.25,5.19,1.50,243.33,8.08,11.35,6.62,2.02,10.11,-5.53,17.45
2012,28.39,306.48,106.40,4.92,1.32,276.51,2.36,3.06,2.03,0.52,19.29,-2.40,16.41
2013,25.75,426.19,166.02,4.81,1.11,328.82,3.89,5.29,3.51,0.86,81.25,14.64,16.45
2014,29.81,348.28,146.70,5.17,1.13,323.00,5.52,7.49,5.02,1.24,33.75,3.98,16.54
2015,30.68,290.06,112.30,5.57,1.15,317.39,6.33,8.91,5.83,1.47,28.12,2.83,16.43
2016,27.94,365.93,124.34,5.60,1.12,325.89,4.81,6.63,4.48,1.07,21.94,-1.69,15.98
2017,24.02,397.49,144.84,5.03,1.12,325.89,6.14,8.14,5.57,1.32,36.77,3.71,16.51
2018,27.38,317.33,110.05,4.71,1.13,323.00,6.90,9.17,6.37,1.53,31.05,2.19,16.77
