京鼎,	3413
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,60.82,209.26,95.96,6.77,5.10,71.56,6.88,15.20,4.09,1.31,-35.61,-17.32,9.35
2007,62.08,118.91,55.95,5.34,4.37,83.52,4.45,8.43,2.43,0.83,NA,NA,10.39
2008,71.27,87.79,33.56,4.52,3.06,119.28,-17.29,-55.17,-22.16,-4.58,3.94,7.14,6.19
2009,72.59,98.43,48.54,5.14,2.02,180.69,-24.74,-91.50,-45.93,-7.04,18.76,35.02,5.06
2010,77.07,97.52,50.76,7.68,3.70,98.64,6.22,21.87,4.93,1.23,NA,NA,6.20
2011,75.64,82.21,44.59,5.93,3.94,92.63,-7.53,-36.51,-8.67,-2.00,13.52,27.08,4.78
2012,94.07,77.45,64.99,5.76,6.08,60.03,-18.31,-122.75,-18.77,-3.59,34.82,162.63,1.07
2013,65.02,98.51,68.07,4.01,4.82,75.72,1.91,7.00,1.73,1.64,24.33,34.72,18.49
2014,61.24,112.69,76.31,6.32,6.40,57.03,9.73,25.95,7.02,5.38,0.00,0.00,23.01
2015,51.21,150.78,113.23,6.65,5.95,61.34,13.11,29.29,9.52,8.11,34.36,0.25,31.41
2016,44.83,182.42,138.58,6.91,7.57,48.21,13.61,25.90,8.19,9.05,3.00,-5.79,37.64
2017,49.02,167.45,105.28,5.03,4.45,82.02,17.62,33.30,13.14,13.63,23.31,9.10,46.01
