麗臺,	2465
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,33.29,204.36,90.71,14.17,5.72,63.81,11.03,14.50,3.63,2.56,-13.01,-6.01,19.32
2001,41.67,354.12,209.34,8.41,5.52,66.12,11.95,17.29,5.20,3.22,-40.10,-9.90,19.97
2002,43.00,280.00,184.00,7.56,6.13,59.54,4.00,5.00,2.00,1.00,90.00,28.00,16.60
2003,53.08,127.17,71.34,7.44,5.65,64.60,-8.54,-17.98,-5.67,-2.47,-13.22,-12.56,12.52
2004,59.00,154.00,94.00,6.10,5.80,62.93,5.00,10.00,2.00,1.00,-32.98,-31.13,14.09
2005,51.73,159.85,103.34,5.67,6.31,57.84,-8.30,-20.78,-4.64,-2.32,41.72,34.97,10.34
2006,51.69,139.60,90.62,6.00,6.25,58.40,-19.35,-42.39,-11.89,-3.75,28.09,23.14,7.33
2007,31.75,222.20,141.34,8.97,7.82,46.67,4.49,6.30,1.65,0.67,50.04,18.76,10.86
2008,29.79,217.25,117.98,8.92,6.97,52.36,-14.67,-21.76,-7.51,-2.05,-29.29,-9.74,8.34
2009,41.34,162.25,79.87,9.49,4.60,79.34,-21.73,-33.77,-14.57,-2.42,8.24,4.31,6.02
2010,31.03,216.86,115.40,14.32,5.37,67.97,5.44,8.26,2.80,0.52,-36.99,-12.56,6.53
2011,31.54,213.96,135.01,11.10,5.67,64.37,-3.06,-4.65,-1.87,-0.42,45.78,15.69,8.96
2012,35.49,184.83,102.02,9.24,5.86,62.28,-8.99,-13.77,-5.58,-1.15,-24.84,-9.83,7.80
2013,48.65,128.97,66.77,9.65,4.27,85.48,-7.07,-13.07,-5.06,-0.93,-12.01,-8.20,6.80
2014,61.54,102.01,52.28,10.12,4.24,86.08,-8.80,-21.32,-6.64,-1.26,-18.42,-19.28,5.58
2015,56.70,118.67,59.09,12.42,4.55,80.21,3.40,7.10,1.80,0.49,3.81,3.25,6.14
2016,68.20,95.92,43.46,14.38,5.22,69.92,-13.26,-38.58,-7.82,-1.94,-18.01,-21.12,4.31
2017,71.01,109.42,65.84,11.41,6.00,60.83,-5.45,-20.40,-2.99,-1.08,-5.39,-7.91,7.46
