星寶國際,	6130
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,8.62,1017.27,832.57,4.68,3.66,99.72,23.41,28.91,20.83,4.40,290.64,25.85,17.09
2001,7.58,1026.38,903.23,4.93,4.27,85.48,9.94,10.81,12.99,1.39,36.39,2.61,13.50
2002,15.73,530.89,415.79,2.49,3.59,101.67,-20.57,-23.85,-53.27,-3.35,NA,NA,9.23
2003,42.67,125.75,66.01,2.13,1.29,282.94,-27.17,-38.80,-95.27,-3.00,NA,NA,6.23
2004,50.89,148.52,55.00,2.94,1.32,276.51,-26.16,-51.00,-54.06,-2.67,NA,NA,4.01
2005,63.21,170.73,91.36,0.71,0.27,1351.85,-43.34,-100.05,-266.12,-7.19,NA,NA,2.56
2006,59.05,169.60,93.11,5.17,1.09,334.86,-0.18,-0.12,-0.73,-4.28,NA,NA,5.38
2009,86.46,60.68,55.91,2.10,-13.00,-28.07,-10.32,-122.73,-225.62,-0.25,13.27,-75.93,0.16
2010,32.71,167.81,156.22,4.17,20.03,18.22,14.44,31.54,16.85,0.94,-44.10,-20.68,4.51
2011,19.92,340.35,318.57,5.28,88.41,4.12,57.49,76.02,32.60,5.54,149.03,36.31,10.05
2012,12.32,624.79,605.17,4.70,77.71,4.69,23.23,27.38,20.22,3.60,179.56,5.53,17.03
2013,36.67,181.57,172.83,12.97,54.51,6.69,-22.43,-31.78,-13.28,-4.96,0.00,0.00,12.92
2014,8.95,781.85,742.19,6.50,32.39,11.26,-2.15,-2.85,-3.27,0.57,-74.54,-6.62,13.23
2015,8.80,817.09,770.33,6.98,24.05,15.17,-1.06,-1.16,-1.59,-0.13,79.49,-8.73,11.07
2016,5.45,1443.54,1425.66,6.99,25.71,14.19,-1.26,-1.36,-2.30,0.08,111.49,5.81,11.04
2017,35.79,874.71,868.79,6.00,64.46,5.66,-2.58,-3.55,-12.02,-0.39,28.59,2.09,10.63
