彩晶,	6116
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,41.28,145.88,105.61,23.37,8.94,40.82,0.90,0.23,0.79,0.03,11.30,1.37,11.65
2001,58.33,95.46,72.33,7.08,10.84,33.67,-13.72,-30.45,-41.83,-3.08,NA,NA,8.57
2002,40.72,179.25,149.33,7.49,10.33,35.33,2.73,3.47,2.92,0.34,33.34,7.65,10.39
2003,48.96,187.23,158.81,7.47,10.05,36.31,1.62,2.21,2.59,0.24,44.26,10.02,11.05
2004,49.11,100.64,85.29,6.08,11.08,32.94,2.73,4.88,6.45,0.51,12.02,3.36,11.64
2005,48.98,77.41,59.43,6.28,13.88,26.29,-7.83,-16.56,-15.46,-1.67,19.15,7.35,9.55
2006,43.63,90.23,62.34,5.96,10.99,33.21,-4.04,-8.76,-7.51,-0.80,45.37,11.70,8.80
2007,33.68,164.64,148.14,5.59,13.15,27.75,15.30,23.60,16.88,2.86,32.75,8.53,13.69
2008,31.42,136.54,113.98,4.19,10.19,35.81,-6.83,-10.83,-11.14,-1.23,40.61,5.46,10.64
2009,40.59,117.52,97.46,5.40,12.95,28.18,-17.40,-27.45,-26.49,-2.57,42.03,12.09,8.09
2010,37.95,121.82,92.33,6.34,11.04,33.06,-11.74,-19.62,-13.86,-1.46,4.81,1.21,6.76
2011,32.71,128.02,90.92,7.26,8.20,44.51,-14.68,-22.99,-17.85,-1.28,32.73,5.45,5.02
2012,34.94,220.29,193.31,8.60,9.95,36.68,-3.51,-5.76,-4.70,-0.56,42.23,4.45,9.43
2013,23.17,220.68,189.17,8.06,10.88,33.54,13.87,19.64,19.66,2.11,73.91,5.87,11.82
2014,21.87,197.57,168.25,6.27,10.44,34.96,1.33,1.54,2.28,0.16,89.67,6.39,10.79
2015,17.13,165.73,133.13,6.23,8.72,41.85,-5.08,-6.46,-12.83,-0.68,29.42,1.95,10.09
2016,16.74,241.41,223.24,10.62,10.97,33.27,9.78,11.61,16.92,1.25,66.71,3.08,11.47
2017,15.38,309.81,291.79,10.28,13.64,26.75,14.36,16.91,28.25,2.07,31.20,0.67,13.06
