嘉里大榮,	2608
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,36.04,70.59,67.63,6.26,NA,NA,2.44,3.30,4.85,0.41,23.85,3.75,12.09
2001,39.24,96.41,89.95,6.09,NA,NA,-0.34,-1.37,-2.10,-0.17,11.45,0.95,11.92
2002,43.02,134.42,130.82,6.19,NA,NA,-0.85,-2.61,-3.71,-0.34,72.60,5.53,11.29
2003,46.20,120.64,119.04,5.96,NA,NA,0.00,-0.95,-1.21,-0.11,37.82,3.80,11.59
2004,46.11,159.90,156.29,5.74,NA,NA,0.47,0.21,0.25,0.02,70.59,4.62,11.64
2005,45.57,126.56,123.57,5.73,NA,NA,1.91,2.94,3.44,0.38,57.95,5.68,13.24
2006,45.44,109.35,107.24,5.30,NA,NA,-0.06,-0.76,-0.82,-0.10,53.07,5.53,12.80
2007,46.54,96.97,95.41,5.59,NA,NA,-2.93,-6.15,-6.18,-0.76,54.88,6.38,11.84
2008,34.62,145.80,141.15,5.76,NA,NA,4.27,6.71,7.51,0.82,91.71,6.51,12.90
2009,34.56,163.24,159.14,5.80,NA,NA,3.92,5.71,7.26,0.75,66.78,3.60,13.07
2010,31.60,200.05,193.19,6.22,NA,NA,6.18,9.13,10.47,1.23,91.76,5.12,13.90
2011,34.63,145.26,138.55,6.02,NA,NA,6.87,10.18,11.46,1.43,71.17,4.19,14.28
2012,34.02,131.06,124.68,5.78,NA,NA,7.60,11.45,12.34,1.66,72.83,3.91,14.74
2013,35.40,130.22,126.89,6.00,3.97,91.93,7.71,11.92,11.70,1.83,83.28,6.39,15.53
2014,34.41,118.59,115.29,6.41,4.12,88.59,8.42,12.83,12.06,2.05,78.19,4.89,16.18
2015,34.22,101.24,97.51,6.48,3.95,92.40,10.89,16.52,14.75,2.75,61.13,4.55,17.03
2016,38.71,97.90,92.39,6.13,3.49,104.58,10.27,16.02,13.76,2.68,32.39,-0.07,16.91
2017,40.63,89.86,85.81,5.81,1.99,183.41,8.97,14.59,12.26,2.54,48.60,5.20,17.88
