正峰新,	1538
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,47.50,118.43,84.07,5.92,7.00,52.14,2.80,2.77,1.37,0.39,0.00,0.00,14.22
2001,47.42,123.93,98.83,4.55,8.27,44.13,5.21,7.62,3.40,1.11,10.47,8.06,14.30
2002,56.03,99.19,81.47,3.80,10.26,35.57,2.53,3.15,1.31,0.43,6.43,3.79,12.88
2004,56.60,104.99,93.80,4.86,18.55,19.67,3.77,7.29,1.94,1.07,4.28,0.00,14.35
2005,55.31,163.93,147.14,4.86,26.88,13.57,11.39,23.89,6.94,3.87,94.02,31.50,18.08
2006,57.61,77.08,66.36,4.68,24.40,14.95,-1.20,-5.22,-1.83,-0.78,-14.20,46.26,13.71
2007,60.19,104.12,87.54,4.29,17.04,21.42,-11.47,-30.06,-10.47,-3.89,2.33,2.09,11.41
2008,41.23,171.23,148.77,4.30,10.00,36.50,13.84,27.14,17.22,3.51,12.00,4.32,14.72
2009,41.40,56.13,-325.16,5.57,7.08,51.55,-4.65,-7.99,-12.58,-0.94,25.01,-3376.84,11.07
2010,45.22,34.90,28.98,7.52,14.48,25.20,-3.07,-5.62,-8.43,-0.60,15.78,5.82,10.16
2011,48.10,26.34,23.87,7.86,24.47,14.91,-5.47,-10.94,-18.71,-1.09,0.46,0.19,9.60
2012,53.05,17.09,13.08,7.70,22.74,16.05,-7.12,-15.03,-28.83,-1.34,3.28,1.41,8.21
2013,62.56,83.58,69.80,9.87,7.20,50.69,-18.32,-43.37,-59.68,-2.83,9.33,3.38,5.19
2014,60.26,130.67,117.99,10.37,7.56,48.28,-1.62,-6.40,-6.14,-0.64,-3.83,-1.89,9.76
2015,55.92,87.10,64.04,8.30,7.71,47.34,-1.95,-6.99,-7.18,-0.65,-10.05,-1.94,8.97
2016,63.33,76.31,55.96,7.09,7.30,50.00,-5.57,-15.99,-15.64,-1.28,8.60,2.10,7.06
2017,69.33,90.46,66.61,6.76,5.91,61.75,-9.26,-30.43,-23.87,-1.85,7.62,2.37,5.10
2018,74.30,75.35,51.15,5.52,3.56,102.52,-6.55,-26.92,-23.48,-1.77,-9.81,-2.91,5.60
