安泰銀,	2849
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,91.90,480.97,NA,NA,NA,NA,0.02,0.25,0.29,0.03,NA,NA,11.10
2001,91.82,537.47,NA,NA,NA,NA,0.05,0.56,0.70,0.06,NA,NA,11.05
2002,92.43,407.05,NA,NA,NA,NA,-0.79,-10.00,-14.41,-1.08,NA,NA,10.00
2003,92.73,397.13,NA,NA,NA,NA,0.22,2.98,4.95,0.31,NA,NA,10.46
2004,93.56,425.98,NA,NA,NA,NA,0.30,4.48,6.02,0.45,NA,NA,10.82
2005,94.13,522.64,NA,NA,NA,NA,0.00,0.02,0.03,0.00,NA,NA,10.82
2006,95.06,NA,NA,NA,NA,NA,-1.89,-34.99,-642.41,-3.07,NA,NA,0
2007,95.12,NA,NA,NA,NA,NA,-5.55,-113.05,NA,-7.61,NA,NA,0
2008,93.46,NA,NA,NA,NA,NA,-2.02,-35.52,-472.73,-3.83,NA,NA,0
2009,93.96,NA,NA,NA,NA,NA,0.03,0.40,1.97,0.04,NA,NA,0
2010,94.06,NA,NA,NA,NA,NA,0.62,10.36,35.69,1.19,NA,NA,0
2011,94.18,NA,NA,NA,NA,NA,0.62,10.56,35.38,1.31,NA,NA,0
2012,93.19,NA,NA,NA,NA,NA,1.12,17.75,47.02,2.43,NA,NA,0
2013,92.75,NA,NA,NA,NA,NA,0.75,10.69,40.25,1.57,NA,NA,15.02
2014,91.65,NA,NA,NA,NA,NA,0.94,12.03,44.56,1.91,NA,NA,16.66
2015,90.55,NA,NA,NA,NA,NA,1.00,11.27,41.94,1.96,NA,NA,18.15
2016,89.99,NA,NA,NA,NA,NA,0.34,3.46,16.74,0.63,NA,NA,18.16
2017,89.62,NA,NA,NA,NA,NA,0.69,6.74,33.03,1.24,NA,NA,18.35
2018,89.31,NA,NA,NA,NA,NA,0.71,6.78,34.49,1.26,NA,NA,18.31
