耕興,	6146
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,17.62,298.63,272.55,3.78,13.97,26.12,14.67,17.14,26.23,2.63,63.70,8.88,16.45
2001,19.90,201.93,185.93,3.41,12.86,28.38,15.81,19.47,26.40,3.02,130.56,15.33,16.24
2002,24.53,201.76,187.85,3.03,12.55,29.08,19.88,25.52,27.47,3.90,49.07,5.87,16.78
2003,35.55,484.05,465.30,2.58,12.09,30.19,18.34,26.37,25.31,4.03,95.47,6.72,16.74
2004,21.16,312.51,301.01,2.31,14.34,25.45,15.69,21.45,21.98,3.67,65.61,3.63,19.20
2005,15.87,292.91,273.15,1.98,15.79,23.11,15.36,18.74,23.49,3.45,144.81,12.42,18.58
2006,15.34,249.85,232.65,2.36,13.41,27.21,16.64,19.72,23.10,3.40,146.33,14.75,18.25
2007,14.55,256.27,239.41,2.55,12.45,29.31,18.86,22.16,25.36,4.05,133.52,7.92,18.98
2008,20.30,177.59,168.23,2.60,11.95,30.54,18.29,22.13,24.15,4.13,117.80,11.48,19.48
2009,23.84,181.12,171.15,2.80,11.86,30.77,20.10,25.83,25.10,5.22,114.76,15.12,21.16
2010,21.71,213.69,200.43,2.85,10.82,33.73,21.36,27.64,26.13,6.02,107.71,9.13,22.80
2011,19.63,234.08,219.30,2.64,9.70,37.62,19.11,24.09,23.72,5.54,103.35,2.52,23.44
2012,27.71,146.99,141.26,2.41,6.39,57.12,16.00,20.95,22.45,4.83,53.68,-0.19,23.10
2013,28.05,149.31,138.57,3.12,6.19,58.96,16.26,22.51,19.52,5.25,107.34,15.35,24.04
2014,35.91,252.64,238.34,3.73,6.29,58.02,20.14,28.23,22.80,7.53,150.34,17.73,27.60
2015,26.11,252.35,219.39,3.57,6.51,56.06,19.26,27.59,24.68,8.50,122.44,16.60,34.75
2016,25.77,251.47,222.56,3.08,5.96,61.24,16.01,21.59,25.11,7.65,103.70,12.62,35.68
2017,22.61,293.63,280.12,3.18,5.35,68.22,15.89,20.95,24.02,7.71,80.49,4.21,37.41
