西勝,	3625
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,33.17,260.50,243.38,4.42,17.95,20.33,11.49,18.00,7.55,1.96,42.22,17.08,10.31
2008,36.73,204.70,200.22,6.53,31.78,11.48,7.18,10.93,5.09,1.20,94.41,46.63,11.72
2009,33.53,204.31,198.76,7.61,60.42,6.04,8.45,12.94,6.54,1.63,25.31,8.13,13.11
2010,37.46,128.56,114.91,8.32,23.48,15.54,-9.43,-14.72,-8.04,-1.85,1.50,-6.39,11.49
2011,25.22,283.27,273.69,12.42,23.04,15.84,-1.28,-1.88,-1.05,-0.20,-27.82,-7.26,12.85
2012,18.27,347.49,340.30,5.75,18.02,20.25,0.26,0.26,0.40,0.03,-45.38,-9.85,13.19
2013,31.20,221.73,134.35,4.51,3.58,101.95,-12.58,-17.53,-23.74,-2.18,-118.27,-41.22,11.17
2014,54.57,161.93,66.09,5.02,1.50,243.33,-12.18,-22.92,-18.50,-2.40,-32.50,-28.44,8.83
2015,61.20,172.74,76.30,5.56,1.26,289.68,1.13,0.49,0.30,0.05,-2.59,-1.59,9.01
2016,55.59,146.30,72.35,4.42,1.58,231.01,7.95,17.02,8.43,1.81,0.68,0.63,10.63
2017,53.77,160.69,94.00,4.07,2.60,140.38,7.80,16.13,6.23,1.99,15.63,14.37,12.43
