力達-KY,	4552
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2015,25.68,342.32,321.57,10.02,23.35,15.63,24.15,32.82,12.27,10.38,95.40,29.34,35.88
2016,20.94,439.29,419.59,9.59,25.91,14.08,19.53,25.25,12.36,10.80,83.01,18.29,48.64
2017,21.73,579.37,549.72,8.66,23.09,15.80,14.87,18.87,11.37,9.24,106.96,4.25,49.29
2018,19.43,708.12,667.30,9.39,19.34,18.87,12.23,15.31,10.20,7.70,130.29,8.81,51.06
