華友聯,	1436
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,35.17,192.67,175.82,16.55,1.89,193.12,-4.77,-7.92,-51.20,-0.92,0.00,0.13,10.96
2001,34.79,231.08,229.56,17.74,3.08,118.50,1.92,2.58,48.22,0.30,0.00,0.00,11.74
2002,30.38,185.48,184.81,4.99,0.89,410.11,11.00,16.24,81.66,2.17,0.00,0.00,13.62
2003,4.67,843.68,291.13,3.54,0.44,829.54,-1.83,-2.42,-15.65,-0.31,1058.59,42.09,11.60
2004,2.08,4313.29,1618.93,32.95,0.47,776.59,-2.33,-2.41,-12.32,-0.29,927.63,16.25,11.98
2005,1.55,9296.32,3555.70,52.52,0.06,6083.33,-0.78,-0.79,-24.89,-0.09,153.57,1.23,12.08
2006,3.91,2361.91,1023.44,3.31,0.06,6083.33,2.52,2.58,86.42,0.32,-109.16,-3.57,12.54
2007,1.58,9397.39,4269.69,0.13,0.00,*****,-1.55,-1.62,-1375.81,-0.18,1672.15,12.38,11.22
2008,1.46,11424.80,5212.89,53.96,0.00,*****,-2.48,-2.52,-1471.52,-0.28,1680.27,10.69,11.03
2009,1.27,16108.07,7698.34,68.58,0.00,*****,-0.93,-0.96,-464.62,-0.10,-5905.10,-25.97,10.93
2010,2.35,4704.97,2588.91,11.89,0.00,*****,7.10,7.23,1803.93,0.82,368.84,5.98,11.75
2011,3.00,3613.74,3246.41,30.83,1.29,282.94,23.38,24.03,72.65,3.17,910.46,21.64,14.67
2012,3.79,1939.42,1380.00,0.11,0.01,36500.00,-4.96,-5.12,-3412.63,-0.96,978.56,36.42,34.29
2013,57.49,160.13,11.48,38.68,0.03,12166.66,-0.32,-0.54,-11.84,-0.18,-131.13,-175.56,34.11
2014,59.81,157.34,7.40,569.80,0.24,1520.83,6.13,14.55,20.30,5.35,-16.34,-23.85,39.46
2015,65.78,152.70,7.97,91.90,0.03,12166.66,-0.03,-1.65,-14.17,-0.55,-18.70,-33.50,32.45
2016,65.95,195.69,18.30,510.63,0.18,2027.77,1.64,1.90,3.29,0.57,5.75,4.82,30.07
2017,65.50,197.21,12.55,954.44,0.30,1216.66,4.33,10.10,10.72,3.15,-4.70,-5.89,32.28
