李洲,	3066
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,43.26,140.44,123.88,5.43,8.42,43.34,3.56,4.39,4.09,0.53,NA,NA,12.69
2003,40.34,112.17,103.26,4.59,12.61,28.94,8.10,12.69,11.22,1.60,23.90,8.29,13.16
2004,32.15,146.49,137.15,4.56,21.75,16.78,9.74,14.59,12.11,1.88,72.30,15.24,13.42
2005,26.24,165.28,152.01,4.43,22.46,16.25,12.59,17.35,15.00,2.29,46.28,8.14,13.96
2006,36.50,169.81,154.10,4.33,21.92,16.65,5.67,7.94,7.25,1.01,63.88,6.26,12.90
2007,18.49,130.27,117.99,4.42,25.29,14.43,-5.17,-7.56,-9.44,-0.94,56.53,8.67,12.59
2008,16.92,151.82,142.99,4.85,31.33,11.65,-18.78,-23.09,-37.51,-2.68,41.70,5.99,10.22
2009,15.48,97.05,85.19,5.40,30.21,12.08,-11.95,-14.49,-27.90,-1.41,62.93,7.73,9.26
2010,14.69,105.51,90.80,5.10,25.28,14.43,0.54,0.34,0.75,0.03,24.33,2.78,9.13
2011,23.38,84.50,74.12,3.99,15.63,23.35,-27.17,-33.82,-107.42,-2.56,-22.69,-4.30,6.69
2014,31.69,123.98,60.72,2.46,1.54,237.01,-4.85,-13.40,-14.88,-1.07,-0.43,-0.06,8.02
2015,43.48,106.58,46.49,3.02,1.49,244.96,-9.44,-24.94,-29.31,-1.77,-11.71,-2.98,6.20
2016,49.26,86.36,52.32,3.14,1.40,260.71,-9.21,-26.86,-29.46,-1.59,5.92,1.76,5.65
2017,49.39,88.96,58.90,2.84,1.90,192.10,-0.31,-2.39,-2.52,-0.14,9.62,2.37,5.66
