元大期,	6023
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,83.35,112.73,NA,NA,NA,NA,2.45,19.88,14.37,2.92,NA,NA,17.41
2006,85.89,112.83,NA,NA,NA,NA,3.74,24.01,17.10,4.14,NA,NA,0
2007,85.43,114.58,114.50,NA,NA,NA,3.80,24.89,12.29,4.96,3.24,15.03,0
2008,84.46,115.64,115.62,NA,NA,NA,3.29,22.60,8.69,4.57,0.90,0.71,0
2009,84.68,114.79,114.77,NA,NA,NA,1.60,10.77,9.66,2.33,5.09,13.57,0
2010,84.31,113.87,113.85,NA,NA,NA,1.53,10.51,10.65,2.26,1.81,8.72,0
2011,83.15,115.88,115.86,NA,NA,NA,2.40,15.07,8.59,3.54,2.00,3.42,0
2012,84.15,114.90,114.87,NA,NA,NA,1.53,9.51,14.38,2.51,3.31,7.38,0
2013,81.15,117.46,117.43,NA,NA,NA,1.72,9.59,27.28,2.82,2.58,4.28,30.16
2014,80.25,119.08,119.07,NA,NA,NA,2.32,12.04,38.28,3.75,2.00,1.64,32.08
2015,88.08,109.67,109.66,NA,NA,NA,1.64,10.93,26.52,3.35,0.92,-16.55,29.18
2016,88.45,109.47,109.46,NA,NA,NA,1.40,11.97,28.49,3.60,1.67,5.28,30.93
2017,87.01,110.04,110.03,NA,NA,NA,1.46,11.92,29.90,3.76,2.45,8.53,32.15
