洋華,	3622
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,54.08,136.69,81.66,0.96,1.00,365.00,5.26,11.19,15.70,9.02,8.77,9.18,18.21
2008,30.14,256.19,206.32,5.82,5.56,65.64,26.27,43.66,16.95,11.32,111.44,42.52,34.07
2009,30.55,268.66,228.33,7.13,7.78,46.91,39.45,56.69,23.26,22.75,85.25,25.91,52.16
2010,29.12,282.65,247.81,6.08,8.80,41.47,21.41,30.45,15.34,19.76,69.43,14.14,74.96
2011,21.97,272.54,241.65,5.51,10.72,34.04,2.94,3.96,2.54,2.80,19.92,-1.87,70.25
2012,27.11,181.84,163.45,4.51,13.68,26.68,-2.61,-3.46,-2.71,-2.35,31.58,9.81,66.03
2013,17.39,244.63,214.46,4.80,6.56,55.64,-13.49,-17.66,-19.78,-10.76,71.09,9.35,55.80
2014,19.63,230.51,208.82,6.08,8.18,44.62,-19.39,-23.66,-34.90,-11.92,2.57,0.34,44.89
2015,17.38,332.37,310.16,3.78,5.65,64.60,-38.84,-47.69,-118.81,-17.36,-3.42,-0.25,27.80
2016,15.49,400.80,375.83,5.21,4.36,83.71,-2.97,-3.72,-10.07,-1.01,-10.63,-0.76,26.45
2017,9.30,692.86,663.70,4.61,2.74,133.21,0.14,-0.14,0.74,-0.04,2.30,0.11,26.87
2018,8.07,839.46,807.67,5.29,2.81,129.89,2.69,2.84,16.66,0.79,-8.30,-0.85,28.16
