松上,	6156
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,45.17,161.21,123.34,2.94,5.27,69.25,4.60,7.36,3.79,0.98,NA,NA,15.34
2001,52.01,169.20,130.26,2.32,5.81,62.82,6.20,10.63,5.97,1.49,NA,NA,14.72
2002,59.04,109.77,73.62,3.26,7.13,51.19,-13.50,-35.39,-13.47,-4.42,NA,NA,11.97
2003,76.40,105.55,88.15,2.56,8.24,44.29,5.22,15.23,3.29,2.06,NA,NA,13.73
2004,64.60,189.82,161.06,2.36,9.46,38.58,7.17,20.73,5.11,3.25,11.22,6.85,18.79
2005,68.44,136.17,108.66,2.62,7.79,46.85,1.19,1.02,0.30,0.19,9.54,9.28,16.64
2006,61.40,99.31,69.22,4.37,8.21,44.45,2.97,2.64,0.66,0.41,13.52,19.28,16.42
2007,66.70,82.58,72.55,3.85,8.72,41.85,-8.39,-28.34,-9.31,-3.77,8.98,15.12,11.69
2008,66.68,65.51,61.05,2.34,9.49,38.46,-18.89,-58.71,-27.70,-5.07,2.03,2.63,6.62
2009,70.67,64.84,49.55,2.49,8.50,42.94,-11.44,-37.00,-18.12,-2.15,58.04,77.49,6.15
2010,54.40,133.50,121.61,4.11,9.70,37.62,-34.61,-97.79,-35.94,-5.00,-36.10,-26.61,2.23
2011,56.54,44.64,41.86,3.20,14.16,25.77,-13.81,-32.20,-33.53,-2.94,-16.39,-15.07,7.88
2012,56.35,40.24,39.10,0.98,8.75,41.71,1.93,2.59,8.76,0.20,-0.47,-0.43,7.21
2013,48.88,164.74,145.05,2.78,9.24,39.50,0.65,0.70,0.29,-0.72,1.51,0.88,6.92
2014,54.17,146.60,122.46,2.78,8.96,40.73,4.70,9.09,3.44,0.84,10.08,7.43,8.24
2015,46.64,167.77,141.60,2.67,7.51,48.60,6.22,11.91,4.93,1.60,14.29,7.73,12.18
2016,48.12,169.41,144.68,2.89,7.45,48.99,8.16,15.06,6.33,1.84,15.42,8.59,12.65
2017,51.89,181.97,151.42,2.95,7.08,51.55,4.93,9.35,3.76,1.71,12.36,3.61,13.11
2018,50.40,168.17,139.94,2.96,6.60,55.30,4.90,9.34,3.75,1.67,18.84,8.75,13.64
