重鵬,	3555
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,27.96,319.11,242.10,5.54,3.36,108.63,13.34,25.89,12.53,3.86,28.38,11.22,15.90
2007,33.57,253.47,185.85,3.90,3.56,102.52,-15.20,-21.91,-11.09,-2.49,0.00,0.00,10.08
2008,17.17,518.49,386.00,7.09,4.93,74.03,3.41,4.49,1.49,0.55,30.88,6.24,14.37
2009,33.16,241.66,204.86,4.88,3.34,109.28,2.70,3.40,1.63,0.43,28.19,12.81,16.97
2010,32.84,263.82,244.24,5.83,5.27,69.25,44.73,66.43,26.94,16.35,150.82,71.54,32.84
2011,19.68,399.75,327.47,7.76,5.24,69.65,14.49,19.36,12.84,6.46,97.16,8.39,33.86
2012,14.36,513.58,400.15,6.62,2.32,157.32,-49.92,-61.03,-99.55,-14.94,0.00,-29.34,14.85
2013,35.39,328.56,266.35,14.61,3.25,112.30,-61.91,-80.48,-62.31,-8.62,0.00,0.00,6.39
2014,41.96,191.53,81.84,7.95,1.03,354.36,-63.09,-102.28,-95.10,-7.50,0.00,0.00,4.26
2015,39.61,247.10,216.46,7.90,2.44,149.59,-112.35,-193.06,-86.41,-13.32,0.00,0.00,2.14
2016,6.27,852.05,471.42,5.22,2.76,132.24,4.00,4.59,6.02,0.36,0.00,0.00,11.93
2017,5.07,1703.01,1418.04,14.81,2.69,135.68,17.25,18.28,31.96,2.25,21.42,0.35,12.67
