同開,	3018
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,40.86,203.67,195.84,2.92,4.13,88.37,9.03,13.28,8.85,2.18,11.20,5.07,17.28
2001,27.73,299.97,276.22,2.28,2.46,148.37,8.85,13.52,9.34,2.07,11.16,1.46,16.09
2002,22.30,379.17,365.75,3.49,2.78,131.29,8.56,11.40,9.10,1.67,109.78,28.95,15.41
2003,31.66,267.55,252.26,5.85,3.76,97.07,4.47,6.13,4.96,0.92,42.17,8.93,14.74
2004,45.69,190.63,83.10,4.82,1.28,285.15,4.15,6.83,4.64,0.94,-69.84,-59.45,13.95
2005,55.90,129.83,106.54,5.35,2.69,135.68,-4.96,-10.42,-3.29,-1.34,2.17,-3.99,11.70
2006,90.34,95.32,54.67,4.94,1.81,201.65,-50.70,-158.79,-31.48,-10.35,22.90,74.52,1.35
2007,47.44,166.92,164.49,4.20,1.18,309.32,1.05,0.33,0.06,0.00,-61.28,-38.30,1.07
2008,38.61,223.23,207.06,3.53,2.27,160.79,1.30,1.71,0.83,0.13,110.86,62.11,8.19
2009,23.43,409.97,390.33,2.41,0.28,1303.57,4.21,6.15,10.12,0.52,-9.09,-2.39,8.72
2010,46.33,192.28,165.85,4.00,1.57,232.48,5.54,8.59,5.02,0.89,39.44,31.41,10.86
2011,49.36,186.04,137.88,3.82,1.28,285.15,6.41,12.11,5.29,1.37,3.25,-0.50,11.82
2012,35.99,254.74,229.69,4.09,1.38,264.49,1.45,2.50,1.14,0.28,-37.11,-17.32,11.27
2013,53.47,167.56,135.41,1.99,1.31,278.62,-0.88,-1.92,-1.43,-0.21,13.17,8.09,10.51
2014,48.88,273.51,218.80,3.99,1.09,334.86,3.25,6.05,2.29,0.72,3.28,1.35,12.23
2015,57.77,197.61,103.53,3.56,0.50,730.00,-3.74,-8.93,-4.62,-1.01,-60.91,-45.08,10.68
2016,58.74,159.09,79.08,4.97,0.47,776.59,1.57,2.50,0.85,0.28,-10.27,-11.59,11.27
2018,52.89,160.16,151.04,3.44,46.58,7.83,-8.79,-18.40,-11.67,-2.17,-23.73,-36.51,10.94
