訊連,	5203
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,23.24,386.93,384.42,5.77,43.25,8.43,40.09,50.44,31.07,7.55,NA,39.79,18.70
2001,11.56,714.26,710.22,4.43,30.65,11.90,17.94,21.08,25.56,4.38,138.44,17.92,30.73
2002,46.58,1023.50,1021.63,5.30,38.87,9.39,17.02,26.37,30.87,6.77,153.75,14.76,29.02
2003,19.85,949.11,945.55,5.48,16.79,NA,17.30,25.50,36.85,8.13,180.40,14.64,36.60
2004,6.70,1249.96,1245.02,5.53,11.50,NA,18.44,21.17,43.04,7.30,219.14,10.90,38.05
2005,7.70,1179.95,1173.78,5.40,9.89,36.90,19.26,20.71,44.31,7.49,234.22,11.27,38.53
2006,7.85,1179.24,1176.96,4.91,6.14,NA,21.07,22.80,46.21,8.81,228.06,5.92,40.48
2007,10.34,790.80,789.79,5.82,5.39,NA,22.43,24.70,46.86,10.03,254.56,14.15,42.21
2008,18.81,301.92,300.54,6.04,4.16,87.74,20.16,23.69,38.63,9.81,401.07,74.48,42.45
2009,17.99,311.83,310.59,5.11,4.19,87.11,15.02,18.50,35.23,7.91,-15.71,-20.15,43.35
2010,16.86,342.01,340.83,7.40,3.43,106.41,13.45,16.29,31.63,7.08,43.51,-5.63,43.88
2011,18.22,299.03,297.58,7.29,2.66,137.21,10.97,13.30,28.40,6.11,136.19,12.54,51.30
2012,16.64,336.90,335.40,7.87,2.39,152.71,11.16,13.52,28.25,6.90,118.66,8.92,50.81
2013,24.23,401.33,397.07,9.29,47.59,7.66,11.20,14.81,27.44,7.07,81.61,23.73,48.09
2014,24.35,417.43,412.30,10.04,37.42,9.75,11.09,14.64,31.81,7.06,11.39,3.06,48.30
2015,25.10,372.77,369.19,12.33,36.64,9.96,8.92,11.85,28.16,5.60,-1.84,-0.50,47.02
2016,25.63,394.26,390.55,15.41,39.09,9.33,5.18,6.94,16.01,3.15,37.38,10.19,47.83
2017,25.20,384.65,381.09,21.62,28.40,12.85,4.48,6.01,14.17,2.72,37.88,9.59,44.20
