隆中,	6542
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2015,53.23,150.41,126.82,11.19,272340.75,NA,7.78,18.37,3.16,2.63,10.99,13.17,17.97
2016,39.31,222.42,171.95,11.94,NA,NA,7.96,14.10,3.48,3.52,39.47,26.35,31.76
2017,34.21,234.73,155.98,9.52,NA,NA,-6.74,-10.93,-4.48,-2.87,11.53,5.85,25.01
