敬鵬,	2355
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.85,230.51,206.07,4.53,14.59,25.01,7.08,9.33,7.33,2.27,42.44,9.41,25.30
2001,25.00,232.00,219.00,4.13,13.82,26.41,9.00,12.00,13.00,2.83,83.00,15.00,24.56
2002,35.00,358.00,342.00,4.08,19.46,18.75,7.00,9.00,11.00,2.04,57.00,9.00,21.80
2003,39.00,257.00,230.00,3.88,14.59,25.01,7.00,10.00,9.00,2.07,28.00,3.00,20.60
2004,35.00,144.00,125.00,4.04,10.48,34.82,7.00,11.00,9.00,2.10,33.00,10.00,20.04
2005,43.00,193.00,169.00,4.62,10.10,36.13,7.00,11.00,9.00,2.18,41.00,9.00,20.71
2006,42.00,132.00,116.00,4.53,11.11,32.85,8.00,12.00,8.00,2.54,58.00,25.00,21.77
2007,31.00,183.00,159.00,4.17,10.97,33.27,13.00,20.00,15.00,4.40,23.00,2.00,24.22
2008,28.00,166.00,144.00,3.90,10.71,34.08,5.00,7.00,6.00,1.62,36.00,2.00,24.01
2009,32.00,167.00,146.00,3.77,10.48,34.82,7.00,10.00,10.00,2.45,31.00,3.00,25.41
2010,32.00,158.00,123.00,4.65,9.52,38.34,7.00,10.00,8.00,2.52,22.00,3.00,26.04
2011,33.00,159.00,125.00,5.37,7.17,50.90,7.00,11.00,9.00,2.91,26.00,5.00,28.34
2012,33.00,159.00,129.00,6.15,7.18,50.83,9.00,13.00,11.00,3.90,41.00,9.00,30.41
2013,37.00,188.00,148.00,5.88,6.25,58.40,8.00,13.00,9.00,4.39,37.00,9.00,33.20
2014,38.00,180.00,139.00,5.45,5.88,62.07,8.00,12.00,8.00,4.45,22.00,4.00,35.73
2015,35.00,187.00,144.00,4.94,5.86,62.28,8.00,13.00,8.00,4.97,31.00,6.00,38.47
2016,36.00,183.00,135.00,4.87,5.46,66.84,10.00,15.00,10.00,6.26,43.00,10.00,40.59
2017,36.00,182.00,131.00,5.00,5.09,71.70,6.00,9.00,6.00,3.78,31.00,5.00,40.68
