北基,	8927
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,36.89,54.37,37.47,86.08,44.02,8.29,2.92,2.50,2.13,0.27,26.11,3.46,10.91
2001,38.38,37.72,28.53,98.61,72.44,5.03,3.69,3.41,1.84,0.38,29.84,5.82,11.29
2002,42.47,37.72,30.12,81.17,69.58,5.24,4.35,5.56,2.34,0.63,65.79,20.20,11.42
2003,45.42,26.31,18.45,82.52,72.55,5.03,3.12,4.66,1.57,0.53,9.15,1.35,11.41
2004,48.40,30.03,21.13,87.56,71.99,5.07,2.69,4.12,1.28,0.47,16.07,7.28,11.46
2005,53.98,37.98,22.23,68.97,61.22,5.96,1.95,2.70,0.73,0.30,4.81,1.08,11.08
2006,49.18,32.64,22.62,48.28,60.50,6.03,3.29,5.46,1.56,0.62,14.76,6.11,11.48
2007,48.38,32.57,20.31,46.02,72.10,5.06,2.80,4.42,1.17,0.51,16.15,5.26,11.44
2008,52.08,31.00,25.34,72.43,94.69,3.85,0.83,0.63,0.14,0.07,4.97,1.04,10.95
2009,44.94,43.82,13.31,106.67,53.74,6.79,2.89,4.78,1.14,0.57,42.82,21.97,12.97
2010,44.33,90.51,55.71,105.19,35.30,10.33,0.54,0.71,0.18,0.07,-3.96,-3.09,11.43
2011,42.64,66.74,47.27,212.27,36.34,10.04,4.38,7.53,1.91,0.85,9.52,5.68,11.53
2012,52.07,82.79,69.66,168.83,35.18,10.37,0.54,0.82,0.24,0.09,28.48,15.20,10.92
2013,47.70,52.35,37.41,51.39,33.03,11.05,0.02,-0.54,-0.16,-0.06,-3.31,-3.11,10.67
2014,43.56,64.76,57.04,32.88,39.59,9.21,-2.39,-4.98,-1.67,-0.55,-8.13,-4.81,10.51
2015,39.87,30.67,25.15,60.13,72.90,5.00,-0.18,-0.93,-0.46,-0.11,10.70,4.26,10.27
2016,43.06,27.48,18.61,183.04,49.00,7.44,2.01,2.89,1.60,0.30,15.11,6.63,10.56
2017,42.90,59.80,36.54,160.85,35.72,10.21,2.58,3.83,1.86,0.42,-9.92,-1.84,10.98
