和勤,	1586
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,31.40,190.42,167.02,3.87,10.42,35.02,11.00,15.14,11.88,3.34,44.60,8.91,22.78
2010,31.06,180.92,146.08,4.05,12.18,29.96,9.12,13.17,8.92,3.01,19.00,0.84,23.19
2011,20.64,257.27,211.66,3.96,9.47,38.54,2.49,3.18,2.82,0.72,23.78,1.47,22.93
2012,20.12,202.41,173.51,3.88,10.78,33.85,0.73,0.83,0.97,0.17,68.66,10.81,21.80
2013,46.04,153.95,93.74,3.42,5.06,72.13,2.42,3.54,2.69,0.80,5.23,-0.32,22.70
2014,55.14,119.91,74.20,3.38,5.33,68.48,3.14,5.35,3.34,1.24,1.21,-1.64,23.76
2015,61.98,132.80,78.68,2.93,4.77,76.51,0.33,-1.17,-0.71,-0.27,-1.31,-2.70,22.41
2016,52.16,140.47,86.81,2.86,6.01,60.73,-0.48,-3.20,-1.91,-0.66,5.96,3.04,18.94
2017,49.65,139.69,87.72,2.94,5.06,72.13,1.75,2.15,1.36,0.42,11.03,5.86,20.50
2018,53.71,124.16,67.87,3.28,3.96,92.17,4.21,6.96,4.16,1.36,3.50,1.46,19.60
