瑞軒,	2489
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,29.37,240.29,211.16,5.19,19.23,18.98,11.19,16.10,5.04,3.40,NA,NA,24.33
2001,41.43,244.41,214.16,4.09,15.10,24.17,11.74,17.70,7.55,4.03,47.28,18.16,23.89
2002,45.71,420.48,391.78,4.72,16.10,22.67,7.64,12.59,5.52,2.42,12.25,2.84,20.68
2003,44.90,168.82,145.35,5.57,13.43,27.17,5.70,9.21,4.31,1.63,14.56,11.06,18.12
2004,47.35,303.55,266.74,6.87,10.24,35.64,1.65,1.90,0.96,0.30,19.99,1.67,15.10
2005,53.97,207.22,166.89,5.01,7.94,45.96,-1.64,-4.50,-2.24,-0.63,17.56,5.85,13.73
2006,64.03,142.91,117.83,5.02,11.83,30.85,6.63,15.70,3.27,2.34,0.00,0.00,16.72
2007,62.84,208.86,181.46,5.64,20.29,17.98,8.30,21.13,2.73,3.61,0.00,0.00,19.31
2008,63.07,185.54,133.14,4.81,11.52,31.68,4.18,9.35,1.57,1.54,35.89,27.45,16.96
2009,58.83,216.04,169.89,6.08,8.90,41.01,6.82,16.67,3.31,3.05,14.96,7.19,18.95
2010,63.04,180.23,109.14,5.62,5.87,62.18,5.70,14.02,3.09,2.63,4.34,0.00,19.19
2011,56.36,171.69,137.57,4.28,4.08,89.46,3.46,8.12,2.88,1.51,48.24,49.18,18.82
2012,46.67,159.57,128.80,6.76,7.31,49.93,5.79,11.67,4.83,2.19,34.09,18.94,18.72
2013,41.77,197.47,164.61,8.25,7.80,46.79,4.28,7.65,3.88,1.40,15.24,-0.05,17.98
2014,26.61,295.51,249.17,5.71,6.27,58.21,3.80,5.79,481.00,1.01,-6.15,-13.56,17.13
2015,32.31,268.49,234.53,6.97,10.23,35.67,8.28,12.17,8.41,2.12,16.74,-2.06,17.90
2016,38.23,238.25,196.70,5.64,10.18,35.85,7.34,11.32,6.41,2.02,7.31,-5.30,17.72
2017,30.05,281.01,236.71,3.91,6.42,56.85,-4.10,-6.76,-5.03,-1.10,3.91,-8.14,14.74
2018,35.87,231.22,207.27,4.69,7.46,48.92,1.02,1.31,1.22,0.19,19.59,8.71,14.80
