飛捷,	6206
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,33.00,280.00,167.00,8.50,4.02,90.79,10.00,16.00,6.00,2.22,NA,NA,15.60
2001,23.00,415.00,329.00,9.18,5.16,70.73,18.00,24.00,14.00,4.04,178.00,30.00,19.69
2002,19.00,340.00,258.00,10.14,4.98,73.29,20.00,25.00,19.00,4.38,69.00,15.00,19.52
2003,19.00,497.00,378.00,10.15,5.21,70.05,17.00,23.00,16.00,4.16,90.00,7.00,19.40
2004,28.00,491.00,353.00,12.00,6.00,60.83,19.00,27.00,14.00,4.85,106.00,8.00,19.99
2005,23.00,422.00,341.00,7.90,6.28,58.12,20.00,27.00,17.00,5.28,129.00,12.00,21.68
2006,20.00,364.00,308.00,7.00,8.00,45.62,26.00,33.00,21.00,6.88,129.00,21.00,23.72
2007,20.00,378.00,330.00,6.00,8.00,45.62,29.00,37.00,23.00,8.38,130.00,19.00,25.31
2008,17.85,427.62,379.98,5.74,8.20,44.51,20.98,25.98,20.26,5.66,163.56,11.23,22.33
2009,17.34,443.96,356.85,6.63,6.04,60.43,24.01,29.13,22.86,6.93,114.29,6.24,25.22
2010,34.54,568.95,503.55,7.71,6.85,53.28,19.82,27.12,18.48,7.04,139.10,10.00,27.90
2011,37.68,172.72,142.60,6.18,5.40,67.59,14.65,22.43,18.50,5.91,35.26,5.46,27.33
2012,35.63,373.91,329.93,5.71,6.24,58.49,15.01,23.09,17.75,6.07,98.66,11.17,27.76
2013,22.66,485.64,425.50,5.52,6.74,54.15,18.82,26.27,21.36,7.38,109.12,10.05,31.57
2014,22.50,361.10,317.23,5.26,7.19,50.76,18.91,24.30,20.32,7.25,70.60,1.70,30.70
2015,18.10,443.35,373.61,4.93,5.99,60.93,18.49,23.14,20.00,7.02,115.13,6.52,31.14
2016,21.73,360.91,290.09,5.12,5.03,72.56,14.34,17.89,15.48,6.02,97.96,6.16,30.94
2017,24.73,302.60,237.85,5.22,5.55,65.76,11.99,15.55,11.14,5.06,50.93,-0.58,29.61
2018,19.34,401.20,316.07,5.96,5.58,65.41,13.41,17.16,12.06,5.60,132.48,13.96,30.69
