雙美,	4728
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,25.63,694.93,515.22,4.07,1.52,240.13,-37.38,-51.86,-118.70,-0.91,-458.57,-29.66,2.01
2009,50.01,399.44,336.23,7.01,1.24,294.35,-7.16,-12.22,-19.75,-0.25,-11.01,-2.17,2.12
2010,11.03,1547.71,1438.23,8.17,1.49,244.96,7.05,8.77,21.68,0.56,108.87,5.51,9.90
2011,9.21,2625.29,2543.51,7.61,1.19,306.72,10.56,11.74,42.66,1.23,329.23,10.02,11.14
2012,5.88,1927.87,1806.19,7.67,1.35,270.37,2.53,2.73,13.65,0.30,145.24,0.46,11.63
2013,6.68,2220.05,2035.43,17.67,2.11,172.98,6.79,7.27,22.40,0.88,208.89,3.79,12.09
2014,6.48,2788.67,2605.64,11.89,2.04,178.92,2.79,2.99,10.79,0.37,139.64,-0.61,11.90
2015,7.36,2336.78,2188.42,8.28,1.50,243.33,-6.76,-7.26,-39.57,-0.81,-110.66,-8.98,10.34
2016,7.06,2531.18,2388.64,21.22,2.16,168.98,0.29,0.31,1.12,0.03,84.24,2.59,10.28
2017,13.35,1760.31,1675.47,18.76,2.33,156.65,2.50,2.93,8.70,0.31,132.06,5.91,10.60
