同亨,	5490
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,19.55,471.41,391.14,4.60,4.25,85.88,27.72,35.52,24.71,5.67,93.60,21.66,18.59
2001,14.00,608.00,509.00,3.26,3.63,100.55,20.00,24.00,25.00,3.73,135.00,19.00,17.35
2002,14.00,643.00,528.00,7.15,5.78,63.14,35.00,41.00,28.00,6.72,216.00,32.00,19.63
2003,15.00,642.00,561.00,5.30,5.35,68.22,23.00,26.00,22.00,4.42,124.00,5.00,17.44
2004,16.00,582.00,499.00,4.29,6.82,53.51,20.00,23.00,18.00,3.58,128.00,5.00,15.56
2005,16.00,587.00,534.00,3.76,7.18,50.83,17.00,21.00,18.00,3.04,147.00,8.00,14.93
2006,31.00,279.00,197.00,3.64,6.01,60.73,17.00,22.00,13.00,3.35,0.00,0.00,14.89
2007,30.56,664.15,603.86,3.52,5.28,69.12,15.36,21.86,14.82,3.22,256.84,30.68,16.03
2008,42.43,196.51,166.13,3.83,6.33,57.66,6.96,10.31,8.00,1.55,17.20,0.00,14.16
2009,24.25,317.66,296.69,3.37,6.66,54.80,6.23,9.10,8.00,1.32,67.57,14.95,14.79
2010,22.15,363.27,318.99,5.83,12.65,28.85,17.82,23.17,14.49,3.72,61.87,9.72,17.28
2011,21.48,359.71,326.43,5.54,8.67,42.09,12.46,15.93,13.10,2.73,99.15,5.41,17.11
2012,20.32,372.23,344.12,5.78,11.32,32.24,8.63,10.88,9.76,1.81,27.68,-8.56,16.25
2013,21.94,518.74,432.81,6.10,4.36,83.71,15.71,19.83,13.85,3.38,81.30,8.89,18.04
2014,29.34,378.20,277.72,4.17,2.83,128.97,8.54,11.48,9.83,2.00,14.30,-13.95,16.86
2015,33.57,331.84,265.65,5.92,3.79,96.30,20.38,29.95,15.94,5.41,92.82,23.91,19.42
2016,28.98,397.37,345.12,3.92,3.98,91.70,16.57,24.15,15.87,4.63,45.61,-7.43,18.93
2017,18.85,594.15,496.17,3.17,3.91,93.35,4.45,5.90,5.55,1.03,93.28,-6.54,15.94
