國泰金,	2882
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,0.11,0.00,NA,NA,NA,NA,NA,NA,100.00,0.02,NA,NA,12.81
2002,18.65,2937.95,NA,NA,NA,NA,12.75,14.09,92.67,2.23,NA,NA,13.11
2003,15.08,19136.43,NA,NA,NA,NA,13.98,16.29,97.69,2.69,NA,NA,17.07
2004,12.49,1831.27,NA,NA,NA,NA,16.50,18.81,99.57,3.70,NA,NA,21.10
2005,8.19,402.93,NA,NA,NA,NA,11.22,12.00,93.84,2.57,NA,NA,22.02
2006,3.44,231.09,NA,NA,NA,NA,4.94,5.24,83.48,1.18,NA,NA,n/a
2007,1.59,417.90,NA,NA,NA,NA,13.36,13.57,98.29,3.34,NA,NA,n/a
2008,15.56,102.27,NA,NA,NA,NA,1.30,1.54,67.77,0.23,NA,NA,n/a
2009,18.72,196.84,NA,NA,NA,NA,5.41,6.23,90.25,1.14,NA,NA,n/a
2010,18.46,234.82,NA,NA,NA,NA,2.10,2.14,85.34,0.45,NA,NA,n/a
2011,19.75,74.19,NA,NA,NA,NA,4.55,5.15,95.68,1.08,NA,NA,n/a
2012,17.94,219.21,NA,NA,NA,NA,6.38,7.42,90.53,1.59,NA,NA,n/a
2013,95.31,1158.79,NA,NA,NA,NA,0.70,11.05,7.58,2.50,NA,NA,23.49
2014,93.69,781.43,NA,NA,NA,NA,0.96,12.32,12.22,3.94,NA,NA,34.44
2015,93.91,724.68,NA,NA,NA,NA,0.99,13.03,13.12,4.58,NA,NA,36.22
2016,93.49,662.32,NA,NA,NA,NA,0.77,9.73,8.91,3.79,NA,NA,39.06
2017,93.12,666.67,NA,NA,NA,NA,0.84,10.03,9.70,4.47,NA,NA,44.72
