聯上發,	2537
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,64.01,145.04,30.99,3.32,0.26,1403.84,-0.15,-7.66,-12.86,-0.49,8.31,10.27,6.17
2001,61.68,137.88,15.02,2.34,0.34,1073.52,-11.07,-37.41,-72.34,-1.94,50.35,53.69,4.22
2002,66.50,127.26,19.02,5.80,0.40,912.50,-10.26,-36.34,-59.46,-2.61,18.02,22.56,5.89
2003,74.14,111.00,15.00,2.00,0.25,1460.00,-13.11,-54.25,-139.00,-2.52,16.07,25.98,3.38
2004,71.67,123.67,7.75,1.30,0.15,2433.33,-0.40,-10.55,-38.00,-0.58,-0.16,-0.24,5.14
2005,67.71,71.59,16.76,5.52,0.31,1177.41,-30.86,-116.98,-233.88,-6.81,347.32,240.02,2.39
2006,6.92,1428.72,1139.97,7.92,2.97,122.89,-27.40,-50.67,-209.87,-3.88,21.46,28.48,6.00
2007,39.19,249.41,215.16,2.48,1.83,199.45,-7.06,-9.80,-58.68,-0.63,-167.06,-106.27,5.99
2008,64.79,152.88,5.52,3.75,0.07,5214.28,-1.33,-3.35,-19.59,-0.21,-100.45,-183.58,6.63
2009,46.16,214.01,36.38,11907.51,0.58,629.31,3.13,6.15,4.47,0.39,82.40,70.09,6.77
2010,65.77,150.83,22.69,601.14,0.12,3041.66,0.95,1.44,4.51,0.10,0.00,0.00,7.40
2011,68.59,172.42,34.38,67.88,0.17,2147.05,6.15,17.08,24.20,1.40,0.00,0.00,9.02
2012,75.48,149.92,17.42,24.10,0.15,2433.33,4.33,14.94,21.40,1.57,0.00,0.00,11.15
2013,61.13,176.77,51.71,23.72,0.36,1013.88,10.32,30.40,24.14,3.50,11.02,12.67,13.61
2014,40.93,239.06,39.40,6.71,0.15,2433.33,4.78,9.10,26.12,1.15,0.00,0.00,13.86
2015,39.62,251.61,33.96,17.73,0.23,1586.95,10.41,17.97,31.08,2.52,49.39,30.44,15.16
2016,35.74,416.81,58.88,48.36,0.14,2607.14,5.51,8.73,26.44,1.25,0.00,0.00,14.55
2017,47.45,251.03,32.00,803.09,0.04,9125.00,-0.52,-1.25,-14.63,-0.17,0.00,0.00,13.43
2018,50.88,221.37,35.55,218.41,0.26,1403.84,0.80,0.70,1.50,0.09,0.00,0.00,13.71
