華票,	2820
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,11.97,1318.77,NA,NA,NA,NA,5.98,7.38,34.52,0.88,NA,NA,11.95
2001,41.05,229.98,NA,NA,NA,NA,-24.82,-33.78,-103.55,-3.45,NA,NA,8.19
2002,35.58,278.60,NA,NA,NA,NA,12.54,20.27,95.05,1.85,NA,NA,10.04
2003,29.07,NA,NA,NA,NA,NA,9.56,14.12,77.68,1.53,NA,NA,11.56
2004,87.64,NA,NA,NA,NA,NA,2.81,13.53,62.48,1.60,NA,NA,12.07
2005,90.24,NA,NA,NA,NA,NA,1.20,11.05,53.01,1.35,NA,NA,12.30
2006,89.46,NA,NA,NA,NA,NA,-0.19,-2.07,-20.38,-0.24,NA,NA,0
2007,89.16,NA,NA,NA,NA,NA,0.51,5.22,64.14,0.59,NA,NA,0
2008,86.05,NA,NA,NA,NA,NA,0.68,5.71,54.83,0.69,NA,NA,0
2009,85.39,NA,NA,NA,NA,NA,1.04,7.69,53.02,0.98,NA,NA,0
2010,87.78,NA,NA,NA,NA,NA,0.99,7.75,65.42,1.14,NA,NA,0
2011,86.81,NA,NA,NA,NA,NA,2.55,21.12,84.21,3.16,NA,NA,0
2012,87.38,NA,NA,NA,NA,NA,0.67,5.47,55.37,0.87,NA,NA,0
2013,88.22,NA,NA,NA,NA,NA,0.77,6.71,86.68,1.04,NA,NA,15.60
2014,86.55,NA,NA,NA,NA,NA,0.77,6.53,73.88,1.03,NA,NA,15.98
2015,88.55,NA,NA,NA,NA,NA,0.85,7.34,72.36,1.20,NA,NA,16.67
2016,88.26,NA,NA,NA,NA,NA,0.80,7.29,70.64,1.22,NA,NA,16.71
2017,88.91,NA,NA,NA,NA,NA,0.64,5.94,64.49,1.01,NA,NA,17.14
