晟德,	4123
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,58.06,128.30,113.77,3.38,8.39,43.50,15.26,35.22,13.18,4.62,28.99,13.42,15.35
2002,38.87,243.58,218.78,3.68,8.92,40.91,21.82,39.74,21.15,5.07,102.95,18.83,15.27
2003,24.09,265.58,241.52,3.95,9.64,37.86,15.13,21.65,16.95,2.50,101.01,16.23,14.32
2004,53.25,405.16,385.28,3.94,8.18,44.62,7.81,12.91,11.46,1.61,62.01,9.88,13.14
2005,46.11,153.83,147.39,4.00,7.76,47.03,7.55,14.08,13.59,1.68,28.54,17.16,13.02
2006,38.19,200.23,187.97,3.69,7.93,46.02,3.66,5.77,6.22,0.66,30.47,12.41,11.71
2007,21.92,354.67,337.13,3.98,8.36,43.66,22.02,30.81,39.12,4.20,67.71,12.70,16.05
2008,42.40,556.13,518.90,4.07,7.08,51.55,6.64,9.08,12.80,1.28,56.02,5.86,14.92
2009,13.42,456.33,439.68,4.12,6.78,53.83,10.58,13.13,31.68,2.88,46.05,5.71,22.66
2010,12.63,382.04,360.00,4.19,6.69,54.55,0.82,0.80,2.56,0.15,30.76,3.62,19.11
2011,18.00,257.59,235.79,4.49,6.25,58.40,2.30,2.57,7.48,0.43,56.07,7.15,16.87
2012,15.77,192.85,179.17,4.66,6.08,60.03,4.30,4.99,17.90,0.88,39.82,5.54,20.30
2013,8.27,1370.45,1335.00,4.95,4.99,73.14,1.44,1.59,9.06,0.36,15.90,0.75,22.97
2014,27.87,144.17,139.05,5.76,5.00,73.00,6.42,8.00,53.18,1.77,-0.29,-0.11,25.43
2015,46.68,183.74,144.78,10.30,2.75,132.72,3.17,3.99,6.41,1.78,-1.73,-0.95,26.12
2016,47.87,133.26,95.73,12.55,2.55,143.13,1.39,1.59,1.62,0.07,10.04,8.27,23.80
2017,55.95,103.16,67.20,15.61,2.66,137.21,2.86,5.01,4.22,0.79,11.95,12.39,21.64
2018,24.09,154.45,132.82,30.39,4.21,86.69,27.52,48.78,36.43,17.98,47.04,2.87,37.69
