鈺德,	3050
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,34.98,62.47,50.84,5.07,11.82,30.87,6.02,7.82,12.92,1.86,5.30,1.95,26.51
2001,33.91,154.53,134.54,3.02,8.51,42.89,5.42,7.26,12.52,1.79,-3.32,-0.62,25.50
2002,27.26,236.87,211.64,2.74,8.20,44.51,8.53,11.44,18.92,2.74,117.64,13.39,25.18
2003,29.95,188.51,180.57,3.52,16.92,21.57,8.22,10.94,16.20,2.66,10.34,1.98,26.38
2004,30.22,156.76,144.40,3.10,15.50,23.54,5.03,6.66,11.03,1.47,109.25,18.51,22.23
2005,31.05,191.55,178.15,2.28,10.97,33.27,-8.13,-12.36,-37.44,-1.78,90.62,11.46,18.49
2006,29.03,178.16,164.52,3.30,9.63,37.90,-12.68,-18.76,-49.62,-3.21,11.38,1.45,15.72
2007,22.85,165.48,158.34,3.44,10.22,35.71,2.83,3.20,7.43,0.52,48.14,6.20,16.20
2008,25.84,224.42,215.72,3.51,13.82,26.41,-13.31,-18.03,-46.11,-2.59,35.40,3.22,12.97
2009,24.57,284.06,276.21,4.08,18.75,19.46,-0.65,-1.35,-3.31,-0.18,52.04,3.96,13.42
2010,25.28,309.87,296.91,4.51,17.99,20.28,2.70,3.17,7.53,0.42,36.93,2.77,12.99
2011,26.77,273.84,258.71,4.44,12.66,28.83,-3.42,-5.06,-12.16,-0.64,53.15,3.40,12.43
2012,22.97,234.79,223.49,4.78,11.59,31.49,0.43,0.17,0.42,0.02,34.45,2.85,12.74
2013,15.89,316.79,299.37,5.08,13.58,26.87,-1.80,-2.47,-5.89,-0.31,50.50,2.98,13.04
2014,19.37,169.27,156.18,5.04,12.27,29.74,-2.18,-2.85,-7.71,-0.36,42.94,3.33,12.32
2015,26.72,299.12,286.53,5.67,13.44,27.15,5.17,6.41,14.90,0.84,40.94,3.10,14.67
2016,23.62,187.23,178.06,5.41,13.69,26.66,3.15,3.88,9.21,0.57,26.07,0.31,14.95
2017,23.46,308.60,296.45,5.07,12.33,29.60,4.55,5.66,15.79,0.86,21.33,0.91,15.62
2018,44.23,206.49,196.72,5.34,11.22,32.53,2.02,2.72,7.96,0.41,22.35,0.75,15.08
