創意,	3443
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,30.07,227.55,168.29,6.22,8.62,42.34,8.08,11.22,6.71,1.23,18.01,6.19,11.59
2006,38.75,207.96,142.03,6.14,6.46,56.50,11.18,17.40,7.06,2.44,7.86,6.16,15.69
2007,36.58,216.18,139.60,8.79,7.51,48.60,22.82,36.53,10.48,6.41,62.93,26.72,20.03
2008,34.37,231.79,129.78,11.06,7.42,49.19,19.53,30.24,8.05,6.05,43.74,5.17,21.16
2009,31.81,256.30,145.17,8.60,5.59,65.29,10.20,15.24,4.99,3.15,44.71,4.45,21.05
2010,32.11,265.94,156.82,8.23,6.79,53.75,13.80,20.28,5.89,4.56,33.83,6.02,23.83
2011,32.15,267.56,195.50,6.53,6.95,52.51,11.01,16.22,5.77,3.94,87.48,24.46,24.79
2012,28.11,310.40,246.57,7.41,10.14,35.99,12.51,17.90,6.79,4.57,96.50,21.90,26.28
2013,25.27,375.94,285.68,6.67,7.35,49.65,6.13,8.40,4.68,2.16,29.29,-2.45,25.28
2014,30.37,303.23,240.43,10.53,7.25,50.34,9.27,12.86,6.31,3.27,94.30,21.93,25.62
2015,34.70,264.33,208.71,13.29,7.71,47.34,9.57,14.20,6.37,3.69,51.44,12.23,26.32
2016,43.63,212.53,173.63,13.08,9.43,38.70,9.25,15.31,5.93,4.11,51.62,22.07,27.40
2017,51.21,179.09,144.92,14.29,9.57,38.14,11.54,22.15,7.03,6.38,46.49,29.32,30.20
