晉椿,	2064
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2011,55.08,128.68,66.46,5.15,5.00,73.00,6.44,12.31,3.95,2.50,6.61,0.06,21.58
2013,51.00,138.00,98.00,4.72,6.08,60.03,6.03,11.70,4.80,2.22,24.44,7.59,19.98
2014,48.15,176.08,129.97,4.54,6.03,60.53,7.00,12.86,6.23,2.82,22.65,5.52,21.19
2015,47.66,177.02,133.04,4.46,5.48,66.60,3.87,6.52,4.13,1.36,47.53,8.90,20.53
2016,53.21,130.12,104.18,4.53,6.12,59.64,4.64,8.16,5.62,1.73,10.63,1.80,20.80
2017,59.40,109.29,79.09,4.47,5.53,66.00,140.00,164.00,100.00,0.41,-9.84,-9.23,19.68
2018,57.73,1.08,0.57,4.87,3.97,91.93,3.00,5.16,2.68,1.02,-9.16,-8.60,19.69
