光環,	3234
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,22.57,405.07,259.86,8.45,3.12,116.98,10.25,28.00,20.28,2.80,123.66,13.14,11.56
2008,37.40,213.54,122.05,7.19,2.11,172.98,7.22,9.75,8.59,1.10,17.66,-0.14,11.30
2009,36.76,250.30,157.85,6.87,1.95,187.17,4.02,5.57,4.97,0.65,21.35,3.86,11.91
2010,33.99,215.82,113.10,7.35,2.76,132.24,7.57,10.70,7.27,1.31,46.83,6.38,12.65
2011,22.34,280.35,170.70,5.96,3.08,118.50,9.05,12.29,9.18,1.53,55.10,4.12,14.11
2012,27.27,209.50,138.24,5.42,3.48,104.88,11.10,14.67,11.17,2.10,76.02,10.10,14.63
2013,30.62,202.88,139.88,4.15,3.84,95.05,5.32,6.81,4.80,0.98,34.20,3.23,14.86
2014,35.37,202.81,133.15,4.37,3.62,100.82,12.92,18.84,12.05,2.93,33.71,6.54,16.38
2015,47.38,240.13,159.58,5.53,4.11,88.80,22.96,39.93,17.22,8.04,93.56,17.91,23.07
2016,43.31,120.09,63.84,4.24,3.10,117.74,6.37,11.05,6.52,3.31,24.23,-3.20,27.43
2017,60.67,120.28,75.22,2.80,2.44,149.59,-18.25,-39.07,36.79,-8.98,22.65,5.57,17.99
2018,61.05,96.91,45.99,4.44,2.49,146.58,-5.07,-14.80,-9.04,-2.50,9.42,3.69,15.20
