永純,	4711
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,40.84,186.59,142.19,3.95,8.83,41.33,5.81,8.91,3.21,1.19,24.56,11.19,13.85
2001,39.35,217.62,166.73,3.75,8.12,44.95,3.47,5.10,2.20,0.67,54.24,13.38,13.12
2002,45.55,183.14,136.37,4.04,8.86,41.19,3.55,5.34,1.99,0.74,0.00,-2.51,12.87
2003,48.34,172.68,132.45,3.49,8.23,44.34,4.11,7.17,2.46,0.99,1.94,-1.43,13.28
2004,48.95,176.51,131.40,3.74,9.57,38.14,4.57,8.13,2.22,1.16,NA,-2.38,14.41
2005,42.35,193.58,143.76,3.67,9.18,39.76,6.37,10.79,3.13,1.60,41.38,14.02,15.22
2006,44.22,171.18,126.10,4.45,9.80,37.24,7.84,12.89,3.66,2.05,24.00,8.34,16.31
2007,42.63,175.10,122.05,4.85,9.26,39.41,7.20,12.02,3.39,1.98,0.00,-5.81,17.02
2008,20.70,384.81,282.18,4.63,7.28,50.13,4.82,6.96,2.75,1.17,196.28,26.76,16.64
2009,26.86,308.82,242.09,4.97,8.26,44.18,9.26,12.07,5.51,2.08,31.18,3.66,17.78
2010,38.78,208.40,152.41,5.26,10.21,35.74,5.93,8.80,2.85,1.56,0.00,-16.59,17.78
2011,20.74,402.82,255.85,4.74,7.15,51.04,3.96,5.61,2.32,1.02,142.83,15.27,18.76
2012,23.02,360.67,239.08,4.65,5.04,72.42,3.15,4.00,2.49,0.75,42.17,4.52,18.51
2013,26.66,302.94,177.68,5.39,3.40,107.35,2.62,3.50,2.38,0.65,38.54,5.35,18.50
2014,25.07,334.36,194.20,5.35,3.14,116.24,1.98,2.53,1.94,0.46,21.61,0.23,17.91
2015,21.67,402.14,272.16,5.13,2.93,124.57,3.22,4.02,3.68,0.72,83.63,9.43,18.03
2016,21.88,417.75,294.52,5.15,3.13,116.61,7.58,9.55,9.04,1.77,51.14,4.82,19.04
2017,24.33,368.61,237.41,5.72,3.08,118.50,4.04,5.14,4.76,0.97,19.51,1.50,18.62
