大億,	1521
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,49.71,140.78,94.81,5.07,7.65,47.71,6.79,12.24,5.43,1.73,47.10,11.18,14.41
2001,51.47,136.69,95.94,4.09,6.26,58.30,4.07,6.62,3.51,0.94,19.48,1.11,13.94
2002,52.97,110.79,79.77,4.41,7.58,48.15,7.52,14.25,6.35,2.06,27.31,11.05,14.97
2003,51.69,120.68,84.07,4.43,7.76,47.03,10.04,20.43,8.42,3.19,21.74,7.32,16.24
2004,52.50,119.36,82.57,5.33,8.76,41.66,11.57,23.75,7.71,4.00,24.92,5.55,17.42
2005,50.86,131.19,93.00,4.52,8.84,41.28,8.58,17.28,5.74,3.02,29.94,3.52,17.57
2006,50.12,129.20,78.75,4.26,7.31,49.93,4.84,9.21,3.61,1.57,15.51,-1.93,16.53
2007,47.20,121.56,77.54,5.16,7.61,47.96,5.99,11.21,4.23,1.89,42.87,14.62,17.20
2008,48.36,127.18,65.34,5.37,6.05,60.33,2.58,4.38,1.96,0.74,13.32,0.22,16.52
2009,48.95,138.69,97.99,5.65,5.57,65.52,10.00,19.18,8.26,3.36,48.67,18.81,18.53
2010,47.81,142.47,101.29,5.83,6.95,52.51,13.32,25.65,9.85,5.00,38.93,10.51,20.49
2011,42.37,154.22,98.03,5.73,6.69,54.55,11.05,20.07,7.77,4.27,20.77,-3.00,22.03
2012,42.03,157.66,100.66,5.40,6.79,53.75,9.74,16.80,6.61,3.66,38.60,3.18,21.54
2013,49.81,140.67,91.13,5.01,6.85,53.28,10.18,19.32,7.29,4.02,30.10,5.55,20.98
2014,50.44,137.85,83.10,5.19,6.81,53.59,11.34,22.70,7.53,4.90,25.84,2.81,22.18
2015,51.11,141.28,88.34,5.37,6.93,52.66,12.75,25.87,7.84,5.90,30.63,4.60,23.45
2016,49.19,137.39,81.07,5.35,7.34,49.72,13.66,27.32,8.43,6.52,32.49,2.98,24.31
2017,48.91,146.33,83.78,5.80,6.95,52.51,13.47,26.36,8.06,6.55,36.85,4.93,25.38
2018,46.45,148.89,73.88,6.16,5.87,62.18,8.84,16.87,5.60,4.19,33.67,1.51,24.25
