巨路,	6192
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,52.46,127.77,68.50,6.45,5.44,67.09,15.81,32.51,7.99,5.35,11.01,8.90,22.67
2001,43.03,165.83,94.25,5.34,2.87,127.17,8.43,15.09,6.89,3.12,4.13,2.18,22.48
2002,41.43,212.88,142.62,5.08,3.05,119.67,10.62,17.99,8.12,3.78,14.80,4.24,22.61
2003,46.83,184.49,127.45,4.55,5.83,62.60,8.60,15.05,6.66,3.14,24.20,5.99,21.73
2004,53.55,178.84,133.02,5.20,6.70,54.47,8.96,13.16,5.14,2.73,22.09,3.27,20.63
2005,49.02,173.49,103.79,5.18,5.71,63.92,7.11,14.30,5.26,2.90,29.60,7.37,20.75
2006,43.99,195.06,127.53,4.96,4.94,73.88,11.19,20.78,8.50,4.50,61.17,13.05,22.56
2007,40.19,208.42,145.61,5.42,4.90,74.48,14.80,25.51,11.56,5.97,50.03,6.99,24.64
2008,40.57,192.50,114.71,5.85,4.17,87.52,14.28,23.87,11.82,5.58,53.88,8.45,24.34
2009,36.62,204.84,136.87,6.31,3.87,94.31,12.38,20.02,11.45,4.76,42.87,9.17,25.41
2010,37.38,195.21,130.35,5.47,4.00,91.25,13.62,21.51,12.81,5.40,29.41,1.23,25.98
2011,35.46,203.38,131.37,4.82,3.40,107.35,14.06,21.98,14.32,5.85,31.06,1.85,28.52
2012,33.76,214.20,137.92,4.85,3.11,117.36,13.72,20.87,16.78,5.67,53.46,8.26,28.40
2013,41.05,269.28,194.80,3.64,3.08,118.50,10.71,18.35,10.24,5.38,31.24,4.00,30.51
2014,36.78,307.77,216.74,3.92,2.83,128.97,10.27,16.68,10.72,5.34,50.80,10.18,33.57
2015,36.56,305.62,215.37,4.01,2.37,154.00,8.97,14.07,10.82,4.86,39.66,6.89,35.51
2016,33.85,333.47,230.05,3.56,2.19,166.66,7.92,12.17,10.71,4.35,33.96,3.41,35.88
2017,35.96,274.29,191.15,3.51,1.98,184.34,7.75,11.86,10.94,4.47,33.83,8.56,40.08
