王道銀行,	2897
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,79.30,147.33,NA,NA,NA,NA,1.34,6.74,58.34,0.69,NA,NA,0
2010,79.28,150.00,NA,NA,NA,NA,1.21,5.85,59.98,0.63,NA,NA,0
2011,82.41,164.84,NA,NA,NA,NA,0.68,3.57,31.35,0.39,NA,NA,0
2012,82.98,174.71,NA,NA,NA,NA,0.04,0.22,2.50,0.02,NA,NA,0
2013,89.09,87.03,NA,NA,NA,NA,0.53,7.39,32.83,0.47,NA,NA,11.22
2014,89.49,97.29,NA,NA,NA,NA,0.85,12.52,50.13,0.74,NA,NA,12.04
2015,90.48,87.20,NA,NA,NA,NA,0.64,6.40,38.53,0.72,NA,NA,12.43
2016,90.46,84.05,NA,NA,NA,NA,0.58,6.15,36.71,0.69,NA,NA,12.29
2017,91.46,80.09,NA,NA,NA,NA,0.40,4.47,26.02,0.45,NA,NA,12.14
2018,91.26,96.14,NA,NA,NA,NA,0.35,4.08,24.83,0.40,NA,NA,11.79
