錦明,	3230
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,43.00,105.00,96.00,2.55,11.86,30.77,9.00,15.00,16.00,2.04,26.00,15.00,16.71
2005,37.00,123.00,113.00,3.12,15.93,22.91,16.00,26.00,25.00,4.83,38.00,10.00,20.78
2006,43.23,244.64,233.94,2.75,14.63,24.94,10.30,16.91,24.65,3.65,31.81,0.18,23.16
2007,46.61,129.15,120.25,2.11,14.13,25.83,4.81,7.93,12.28,1.81,NA,-10.78,22.83
2008,36.98,96.58,90.60,2.32,17.48,20.88,3.33,4.75,6.67,1.05,23.88,6.88,23.48
2009,37.20,136.30,128.74,1.66,15.18,24.04,-0.77,-1.88,-4.99,-0.41,46.43,9.39,20.85
2010,34.43,97.74,91.70,2.06,19.56,18.66,-8.43,-13.63,-34.70,-2.57,9.44,1.87,16.55
2011,29.43,72.38,47.76,2.07,22.46,16.25,-4.65,-7.39,-25.15,-1.25,19.49,3.61,16.56
2012,29.82,66.25,60.23,1.70,18.97,19.24,-10.81,-15.94,-115.94,-2.41,-0.72,-0.12,13.68
2013,44.19,132.74,102.74,1.85,8.74,41.76,1.22,1.02,0.75,0.20,16.44,609.96,14.70
2014,50.58,118.24,98.92,2.14,10.07,36.24,-3.73,-8.99,-6.36,-1.31,13.19,5.89,14.22
2015,40.45,142.89,122.31,1.86,7.81,46.73,-2.20,-5.52,-4.83,-0.74,29.50,7.52,13.19
2016,33.70,180.76,153.96,1.63,6.23,58.58,-4.33,-7.85,-11.12,-0.96,56.48,9.50,11.35
2017,31.75,183.53,156.68,2.30,7.45,48.99,-11.26,-17.41,-23.69,-1.80,21.40,2.74,9.36
2018,28.19,166.86,137.82,2.39,9.88,36.94,-12.59,-18.66,-24.07,-1.59,-35.52,-6.07,7.67
