世紀,	5314
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,48.78,77.06,53.73,4.30,2.70,135.18,-14.30,-29.79,-31.86,-3.25,0.00,0.00,11.58
2001,39.88,85.66,63.15,3.93,2.37,154.00,-3.52,-10.19,-13.24,-1.18,3.78,1.90,9.74
2002,41.00,256.83,150.63,5.46,3.17,115.14,-3.29,-7.56,-6.07,-0.67,46.17,7.57,7.81
2003,35.91,189.85,128.19,4.88,3.04,120.06,-0.32,-1.89,-1.56,-0.15,72.73,13.58,7.62
2004,45.02,185.95,114.40,4.34,3.10,117.74,-54.30,-91.31,-82.58,-5.83,19.75,4.72,5.14
2005,47.36,200.99,151.04,4.29,3.70,98.64,1.80,2.48,1.53,0.26,15.59,5.11,10.50
2006,37.68,375.75,301.66,3.68,3.88,94.07,-3.43,-6.93,-4.62,-0.70,77.12,11.19,9.62
2007,11.24,353.07,239.54,3.96,2.17,168.20,-0.14,-0.66,-0.83,-0.06,238.67,18.17,9.59
2008,12.76,317.22,275.31,5.31,1.37,266.42,-11.22,-12.75,-26.64,-1.16,48.23,4.13,8.57
2009,7.95,723.40,645.65,3.92,0.73,500.00,1.62,1.81,7.55,0.15,89.42,3.94,8.52
2010,7.96,1104.15,1039.99,7.09,1.35,270.37,11.71,12.73,57.02,1.15,0.00,0.00,9.62
2011,2.92,2230.02,2126.54,7.98,1.56,233.97,6.38,6.74,38.68,0.67,542.93,15.98,10.33
2012,7.23,900.46,839.66,6.67,1.93,189.11,-3.82,-4.00,-17.44,-0.55,160.12,11.99,9.99
2013,11.28,599.56,533.82,4.72,1.36,268.38,-12.84,-14.16,-49.05,-1.32,0.00,0.00,8.64
2014,10.02,621.63,518.46,7.64,1.70,214.70,-10.89,-12.19,-28.21,-0.99,0.00,0.00,7.65
2015,19.29,303.77,198.43,6.27,0.88,414.77,-12.80,-15.03,-37.96,-1.07,4.60,1.04,6.59
2016,16.18,293.94,197.02,7.34,1.17,311.96,-24.98,-30.54,-63.58,-1.66,0.00,0.00,5.09
2017,21.51,278.30,222.66,6.06,1.20,304.16,-3.67,-4.65,-7.98,-0.13,0.00,0.00,4.96
2018,5.86,1204.42,1082.63,3.80,1.12,325.89,4.11,4.59,14.69,0.22,97.92,5.30,4.41
