光頡,	3624
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,10.55,498.38,363.15,2.86,1.55,235.48,11.70,13.02,30.13,2.10,57.72,-0.97,16.85
2009,9.39,561.30,445.74,3.13,2.51,145.41,2.99,3.31,6.52,0.55,101.14,3.67,16.37
2010,14.68,411.65,308.90,4.33,2.78,131.29,29.13,18.10,23.16,3.15,59.78,3.93,18.47
2011,9.70,576.27,431.06,3.96,2.56,142.57,6.29,7.14,11.00,1.30,137.06,6.17,20.92
2012,10.17,535.40,425.18,3.96,2.56,142.57,7.87,8.74,14.90,1.86,93.98,5.30,21.74
2013,25.71,288.45,225.81,3.89,2.75,132.72,7.29,8.97,13.12,2.00,80.13,12.38,22.54
2014,28.50,243.22,154.06,3.85,2.64,138.25,5.11,6.67,15.24,1.32,15.66,-1.35,21.04
2015,26.44,250.18,173.08,3.98,2.50,146.00,4.59,6.02,9.66,1.28,49.63,9.24,21.31
2016,24.71,250.83,195.16,4.19,2.82,129.43,2.70,3.43,4.77,0.69,29.56,2.01,19.43
2017,23.81,286.54,210.78,4.37,2.85,128.07,3.03,3.84,4.77,0.74,52.39,7.65,19.69
