凱碩,	8059
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,23.32,327.40,278.69,3.58,5.82,62.71,7.19,9.36,6.07,1.01,9.71,2.78,11.30
2008,30.77,236.14,220.80,3.79,12.40,29.43,6.50,8.89,5.24,0.98,96.47,33.27,10.70
2009,30.30,248.67,231.38,4.51,24.35,14.98,25.37,18.18,9.18,2.12,33.96,8.64,12.61
2010,31.96,209.87,196.77,2.80,28.84,12.65,0.05,0.02,0.02,0.00,-1.91,-16.87,10.74
2011,30.26,211.94,196.31,2.38,46.85,7.79,-7.97,-11.68,-8.69,-1.19,-49.87,-20.47,9.72
2012,31.50,224.04,200.99,2.90,44.10,8.27,-5.00,-7.44,-4.38,-0.70,14.85,6.42,9.14
2013,39.19,199.35,168.28,3.48,7.94,45.96,-0.56,-1.12,-0.67,-0.10,80.80,65.58,9.47
2014,36.77,212.85,153.23,6.87,8.88,41.10,9.40,14.97,6.36,1.55,14.22,9.93,11.33
2015,30.33,200.23,144.53,5.21,6.46,56.50,6.57,9.92,5.47,1.13,-14.10,-13.95,11.59
2016,30.42,190.96,118.66,2.97,4.17,87.52,-1.13,-1.63,-1.48,-0.19,6.13,-2.40,11.12
2017,46.66,148.48,97.56,2.75,3.58,101.95,-9.70,-15.88,-13.31,-1.57,-24.07,-23.37,8.61
