佑華,	8024
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,13.10,652.20,557.05,5.74,5.76,63.36,4.06,4.67,6.09,0.69,97.20,5.66,14.04
2005,20.73,425.13,385.65,5.76,12.27,29.74,8.84,10.67,10.79,1.58,83.64,12.82,14.79
2006,18.15,469.47,418.87,5.78,21.42,17.04,18.45,22.86,19.26,3.79,72.98,11.58,17.24
2007,15.00,565.60,499.17,5.96,18.19,20.06,18.73,22.45,19.53,3.96,123.79,13.91,18.07
2008,15.84,532.22,476.74,6.08,18.97,19.24,8.91,10.53,10.73,1.79,124.28,5.72,16.28
2009,15.97,538.50,493.12,6.32,16.12,22.64,7.15,8.51,9.47,1.38,72.79,2.45,16.01
2010,15.00,595.56,515.40,8.89,11.07,32.97,10.68,12.64,10.61,2.07,64.70,3.24,16.77
2011,13.14,635.47,537.61,7.44,6.62,55.13,2.00,2.33,2.62,0.37,40.07,-7.08,15.16
2012,12.32,688.16,611.31,7.47,8.72,41.85,1.91,2.19,2.23,0.34,53.36,4.76,15.87
2013,13.89,621.79,577.18,6.38,10.58,34.49,3.29,3.80,3.91,0.60,82.68,9.23,15.59
2014,16.15,534.57,479.24,5.89,8.60,42.44,5.46,6.43,6.63,1.00,53.49,5.39,15.70
2015,13.09,699.70,616.44,5.27,6.12,59.64,1.00,1.17,1.39,0.18,27.04,0.07,15.32
2016,14.53,648.51,585.56,6.16,6.71,54.39,1.39,1.61,1.84,0.25,76.61,8.68,15.24
2017,14.53,648.66,558.35,6.20,5.73,63.69,0.59,0.70,0.82,0.11,21.39,0.88,14.97
2018,12.83,778.55,632.83,6.16,4.38,83.33,0.80,0.93,1.08,0.14,-18.18,-3.74,14.77
