信音,	6126
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,30.37,346.40,259.01,4.02,3.47,105.18,14.35,21.76,19.60,3.31,95.90,12.31,17.39
2001,29.51,165.70,120.89,2.92,2.87,127.17,6.70,8.62,13.25,1.25,43.65,11.74,15.13
2002,38.37,107.93,77.34,3.32,3.56,102.52,5.24,7.15,9.01,0.98,17.57,6.70,13.69
2003,39.86,98.62,71.99,3.08,3.86,94.55,7.36,11.67,12.85,1.61,12.68,6.59,13.77
2004,43.57,112.68,85.87,3.11,4.19,87.11,6.01,9.87,10.31,1.28,21.40,7.83,13.44
2005,43.89,111.52,86.91,3.59,6.32,57.75,9.15,15.72,12.05,2.17,0.92,-1.01,14.93
2006,47.28,199.00,180.66,3.19,9.79,37.28,10.94,19.55,13.88,3.02,31.64,6.03,17.38
2007,48.81,96.72,87.58,3.04,14.84,24.59,8.60,15.72,10.68,2.46,-5.15,-8.01,16.86
2008,52.33,115.27,102.14,3.04,17.16,21.27,5.03,6.27,3.89,0.97,6.60,0.03,16.15
2009,43.15,104.09,97.83,2.83,22.28,16.38,13.00,24.04,20.48,4.05,49.02,13.11,18.47
2010,32.09,98.34,92.10,2.31,30.35,12.02,11.89,18.80,39.02,3.00,62.76,5.34,16.22
2011,19.82,169.75,159.64,2.28,17.32,21.07,10.66,14.35,63.21,2.24,224.63,17.72,16.54
2012,16.25,81.35,73.28,3.44,17.30,21.09,9.54,11.62,65.28,1.76,-30.94,-9.43,15.20
2013,58.59,110.85,84.68,2.39,5.67,64.37,0.50,0.04,0.02,0.01,15.53,5.97,14.40
2014,55.61,116.42,94.00,2.50,5.79,63.03,-0.37,-2.27,-1.15,-0.29,24.29,12.10,13.85
2015,60.43,112.32,86.97,2.44,5.50,66.36,-11.24,-27.84,-15.11,-3.34,27.19,16.15,10.48
2016,58.36,138.09,112.01,2.69,5.10,71.56,3.39,8.19,3.33,0.87,22.64,10.23,10.51
2017,52.56,138.29,107.82,2.78,5.17,70.59,4.51,10.48,4.36,1.16,26.40,11.82,11.38
