世禾,	3551
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,25.72,337.99,335.07,4.11,64.75,5.63,21.06,29.49,22.59,7.69,102.72,18.86,28.67
2007,16.87,358.12,349.22,4.06,69.43,5.25,19.08,24.00,23.81,7.17,138.05,19.20,32.41
2008,28.22,457.48,445.90,4.55,33.38,10.93,15.04,19.43,23.65,6.35,103.86,9.14,36.60
2009,10.74,435.53,432.22,2.93,18.01,20.26,5.83,6.75,12.44,2.37,-14.19,-4.42,34.73
2010,23.00,562.07,535.55,2.62,15.89,22.97,7.74,9.17,16.63,3.21,137.37,7.12,36.29
2011,19.06,401.81,360.97,2.50,10.69,34.14,11.19,13.81,26.73,5.36,85.58,3.09,39.96
2012,18.94,483.53,445.37,2.42,8.99,40.60,7.98,9.61,21.42,3.73,32.48,-1.35,40.63
2013,20.17,445.09,425.91,3.15,13.19,27.67,8.93,11.00,19.13,4.68,119.99,9.24,43.54
2014,19.09,352.41,334.15,3.78,16.58,22.01,8.91,10.91,18.68,4.91,106.17,6.92,46.42
2015,19.78,319.09,301.88,3.15,16.58,22.01,5.60,6.77,13.31,3.16,46.17,1.11,46.93
2016,27.80,214.23,200.61,2.90,15.83,23.05,2.94,3.64,7.08,1.67,43.61,4.53,45.03
2017,28.11,186.52,158.56,3.24,8.73,41.80,3.98,5.26,8.97,2.39,35.86,5.70,46.19
