磐儀,	3594
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,43.52,202.13,153.73,3.60,3.85,94.80,7.88,12.60,6.17,1.79,19.39,6.97,15.08
2008,43.15,174.75,121.42,2.85,2.24,162.94,2.23,2.85,2.24,0.39,24.64,10.52,13.82
2009,43.60,175.29,134.77,4.90,2.68,136.19,3.62,5.68,3.94,0.79,33.01,16.54,14.06
2010,45.28,161.26,123.10,5.15,3.29,110.94,6.56,11.17,6.59,1.52,26.57,13.67,14.16
2011,43.19,156.83,124.32,4.86,3.79,96.30,6.64,11.36,6.35,1.63,28.46,13.20,15.08
2012,42.41,165.27,125.22,4.43,3.66,99.72,4.18,6.88,3.94,1.01,-15.18,-12.63,14.67
2013,41.71,220.87,147.60,4.33,2.01,181.59,6.25,10.63,5.48,1.60,-6.97,-8.69,16.01
2014,40.91,337.73,227.50,3.76,1.91,191.09,7.07,11.46,6.69,2.02,-30.63,-11.16,18.75
2015,43.44,199.36,138.32,2.62,1.49,244.96,2.70,3.98,3.02,0.81,-28.36,-24.82,20.55
2016,51.36,214.71,153.57,2.42,1.38,264.49,1.03,1.03,0.80,0.22,-4.06,-3.37,19.34
2017,49.03,211.61,152.11,2.88,1.71,213.45,5.96,10.97,9.19,2.46,-5.57,-3.49,21.81
2018,46.00,180.92,111.10,3.40,1.81,201.65,1.38,1.76,1.65,0.38,0.87,-0.27,21.21
