昱捷,	3232
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,52.07,179.77,140.69,13.87,21.27,17.16,9.23,17.36,1.80,2.10,0.07,7.36,12.86
2003,70.11,135.45,121.59,9.34,17.88,20.41,7.50,19.66,2.44,2.65,12.50,27.62,14.21
2004,57.80,161.61,142.78,9.01,27.22,13.40,2.49,4.08,0.46,0.56,0.00,0.00,13.45
2005,74.94,126.04,105.64,6.69,22.00,16.59,-0.29,-5.17,-0.50,-0.63,NA,NA,11.59
2006,69.61,132.29,117.97,6.28,21.20,17.21,2.44,1.61,0.13,0.19,11.44,24.19,11.88
2007,67.78,135.47,117.11,5.58,15.37,23.74,2.49,2.58,0.29,0.31,0.00,0.00,12.06
2008,71.73,120.79,97.57,5.45,10.56,34.56,-4.44,-20.07,-2.43,-2.20,0.00,0.00,9.75
2009,68.59,114.42,100.15,5.08,9.03,40.42,-2.81,-12.38,-1.84,-1.13,22.05,46.54,8.57
2010,61.75,138.56,105.83,4.82,7.10,51.40,7.71,20.35,4.73,1.93,15.66,25.21,10.37
2011,53.96,155.47,123.80,5.57,6.18,59.06,-1.35,-4.67,-1.26,-0.48,0.00,0.00,10.16
2012,61.71,143.02,107.71,7.00,8.08,45.17,0.93,0.18,0.04,0.02,0.00,0.00,9.99
2013,39.51,247.85,206.43,4.51,4.43,82.39,4.49,8.67,2.82,0.90,109.81,63.51,10.87
2014,28.61,352.91,292.88,5.37,5.32,68.60,15.18,22.64,10.09,2.74,71.01,22.26,13.30
2015,33.23,295.76,252.14,4.60,5.03,72.56,0.88,1.13,0.63,0.14,27.01,1.47,12.09
2016,32.28,296.27,257.37,4.12,3.96,92.17,-9.72,-14.81,-11.30,-1.35,0.00,0.00,10.15
2017,58.14,165.69,106.75,5.45,4.34,84.10,3.44,5.97,1.96,0.66,0.00,0.00,10.77
2018,49.94,193.46,134.02,5.14,4.64,78.66,3.36,5.53,1.45,0.55,0.00,0.00,12.52
