劍湖山,	5701
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,30.84,52.84,40.63,70.97,44.11,8.27,0.45,0.09,0.39,0.01,28.66,2.09,16.62
2001,39.83,25.13,19.51,27.27,41.33,8.83,-2.76,-5.67,-27.57,-0.89,13.96,2.64,15.30
2002,44.56,20.10,13.05,34.28,39.79,9.17,-0.12,-3.01,-8.58,-0.45,27.68,5.01,14.79
2003,44.56,30.52,21.51,47.31,37.87,9.63,1.75,0.92,2.14,0.14,30.73,5.91,14.98
2004,45.83,22.97,14.98,37.09,30.08,12.13,1.33,0.49,0.96,0.07,22.92,5.61,15.04
2005,33.12,52.99,31.89,26.45,8.76,41.66,1.08,0.27,0.56,0.04,29.57,4.72,15.65
2006,41.55,22.08,7.40,24.21,5.45,66.97,-5.90,-10.60,-24.68,-1.58,9.37,2.31,14.11
2007,51.54,19.61,9.06,30.67,9.05,40.33,-3.61,-8.66,-17.61,-1.31,4.54,0.78,13.07
2008,53.26,19.81,6.67,58.28,14.33,25.47,-5.89,-15.30,-27.52,-1.89,5.33,0.65,11.66
2009,36.95,184.03,165.12,112.86,15.95,22.88,-11.19,-22.90,-40.01,-2.52,-38.23,-2.78,8.93
2010,37.85,78.79,61.85,121.70,18.16,20.09,-6.30,-11.17,-16.40,-1.12,42.16,3.45,7.99
2011,38.87,70.48,48.30,141.80,17.77,20.54,-6.11,-11.15,-14.62,-1.01,17.05,1.11,7.22
2012,44.54,51.77,37.59,85.38,19.91,18.33,-10.72,-19.97,-23.02,-1.54,-0.75,-0.14,5.91
2013,47.77,43.42,30.04,44.59,9.47,38.54,-6.14,-13.70,-23.06,-1.63,-7.12,-0.77,9.42
2014,52.93,32.23,22.83,86.52,9.65,37.82,-6.26,-14.85,-21.09,-1.44,-4.71,-0.72,8.18
2015,55.40,24.34,15.13,63.91,9.70,37.62,-6.47,-16.80,-20.99,-1.27,-6.45,-1.06,6.92
2016,62.25,22.11,16.39,49.32,10.03,36.39,-7.74,-21.93,-24.69,-1.37,-2.43,-0.77,5.51
2017,69.04,18.29,12.19,51.51,12.03,30.34,-7.49,-26.15,-28.30,-1.28,-18.12,-4.53,4.22
2018,70.59,21.66,17.92,38.46,11.25,32.44,-1.26,-10.61,-18.60,-0.43,-0.26,-0.04,3.81
