博大,	8109
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,40.32,175.15,93.21,7.28,2.94,124.14,1.63,1.54,1.32,0.16,25.83,8.45,10.58
2003,32.01,183.58,126.00,9.41,4.51,80.93,13.22,19.85,11.00,2.32,79.48,23.77,12.82
2004,24.52,257.74,171.40,4.89,3.13,116.61,11.18,15.32,14.00,1.77,70.88,10.35,12.08
2005,18.13,383.18,251.08,4.84,2.66,137.21,9.66,12.03,14.54,1.41,155.71,12.28,12.16
2006,22.05,310.68,261.48,7.19,4.69,77.82,24.28,30.30,27.75,3.94,159.65,26.72,14.59
2007,17.24,415.18,366.47,7.20,5.75,63.47,23.02,28.50,29.04,4.01,176.69,13.24,14.81
2008,20.74,306.71,262.28,9.56,6.68,54.64,25.04,30.65,30.24,4.28,96.59,1.25,13.67
2009,15.01,402.89,362.39,8.88,5.74,63.58,16.93,20.53,25.26,2.97,186.09,18.11,15.91
2010,23.62,294.60,255.52,10.84,6.08,60.03,19.85,24.77,25.23,3.74,78.04,11.42,16.11
2011,16.15,453.97,413.30,12.58,5.34,68.35,21.63,26.89,31.45,3.95,142.52,14.74,15.78
2012,38.81,197.15,184.21,14.20,5.66,64.48,12.91,17.97,24.39,2.78,29.80,-1.59,15.08
2013,40.58,224.86,208.92,13.79,3.76,97.07,16.65,27.29,34.86,4.36,47.94,13.57,17.39
2014,45.23,209.00,194.46,12.66,3.78,96.56,16.80,28.97,35.67,5.31,21.53,-3.35,19.35
2015,50.92,188.98,177.46,13.15,3.44,106.10,14.80,27.88,35.43,5.54,31.07,7.64,20.46
2016,50.75,188.06,177.04,13.84,3.48,104.88,13.05,25.96,32.38,5.38,24.72,2.15,21.01
2017,51.26,183.58,168.90,14.60,3.38,107.98,11.30,22.38,25.13,4.41,18.80,2.74,20.30
