喬福,	1540
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,44.95,152.80,68.33,3.46,2.22,164.41,5.48,6.86,4.02,0.72,24.20,13.26,10.92
2001,32.64,206.05,108.21,3.19,1.95,187.17,5.69,6.55,5.11,0.73,75.58,22.23,11.46
2002,28.25,182.61,60.73,2.91,1.55,235.48,6.13,7.95,8.56,1.04,38.00,7.90,11.61
2003,26.89,202.32,71.59,4.75,1.81,201.65,7.18,9.23,7.97,1.24,42.99,7.09,12.02
2004,38.74,289.56,115.89,3.99,1.87,195.18,8.19,12.21,8.42,1.63,0.42,0.00,12.77
2005,40.34,261.92,103.83,4.79,1.69,215.97,9.00,13.83,8.59,1.97,22.47,0.67,14.72
2006,35.58,315.62,127.74,5.93,1.68,217.26,15.80,24.92,14.83,3.96,102.74,19.33,17.12
2007,36.48,293.26,113.10,5.73,1.64,222.56,16.91,26.20,15.86,4.16,29.30,5.19,17.45
2008,40.72,191.56,77.03,5.40,1.72,212.20,13.70,22.02,12.49,3.93,8.50,-10.47,18.22
2009,21.21,356.32,152.33,5.30,1.15,317.39,13.18,18.98,16.39,3.19,154.92,28.73,17.72
2010,19.41,377.03,174.43,6.00,1.16,314.65,5.85,7.35,8.50,1.26,110.58,8.38,16.48
2011,21.19,355.25,162.94,7.31,1.46,250.00,8.25,10.27,10.28,1.71,38.69,1.67,16.84
2012,22.72,337.23,188.52,8.70,1.38,264.49,5.61,7.13,7.65,1.19,39.36,1.23,16.47
2013,26.56,305.03,199.62,9.90,1.19,306.72,6.79,8.99,12.52,1.48,78.64,16.99,16.71
2014,22.40,364.95,242.68,11.31,1.43,255.24,10.91,14.43,17.58,2.50,60.87,8.03,17.97
2015,14.65,554.35,407.27,9.42,1.22,299.18,3.41,4.15,6.92,0.73,128.74,10.34,17.19
2016,13.78,590.18,456.86,6.44,0.71,514.08,2.50,2.91,7.69,0.50,-15.99,-6.06,16.48
2017,15.72,516.46,411.38,5.61,0.86,424.41,2.79,3.28,7.88,0.50,7.88,-3.28,16.01
