帝寶,	6605
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,45.60,115.49,82.72,4.36,6.95,52.51,19.52,35.30,19.57,8.27,90.49,18.10,26.24
2004,40.98,206.83,156.84,4.80,6.33,57.66,20.63,35.81,21.39,10.21,118.06,16.00,32.78
2005,40.85,158.00,115.69,4.41,5.94,61.44,18.53,31.17,21.04,10.48,84.84,9.96,36.04
2006,35.73,106.99,74.25,4.15,5.59,65.29,14.05,22.53,18.68,8.35,65.75,9.98,41.11
2007,39.26,107.74,77.82,4.50,5.00,73.00,14.74,23.36,19.09,10.11,58.05,11.22,45.43
2008,38.60,147.18,95.95,4.63,5.18,70.46,8.25,12.79,12.06,6.01,94.68,16.53,46.07
2009,39.58,118.08,81.50,4.70,4.90,74.48,8.39,13.43,12.74,6.34,71.32,9.30,48.48
2010,45.53,134.97,94.11,4.75,4.84,75.41,8.04,13.67,11.66,6.78,62.97,8.29,50.71
2011,53.04,145.22,104.87,4.60,4.72,77.33,-2.14,-4.92,-3.95,-2.36,78.54,9.46,45.14
2012,50.05,133.19,97.27,4.09,4.87,74.94,6.74,13.12,10.55,6.24,62.41,9.83,50.04
2013,58.14,111.51,67.53,4.41,2.89,126.29,6.91,15.05,9.76,8.06,33.74,8.16,55.86
2014,57.18,113.61,71.95,4.51,2.81,129.89,7.61,16.81,11.26,10.07,42.49,13.65,62.44
2015,56.94,138.31,83.73,4.54,2.56,142.57,6.70,14.27,10.29,9.45,37.74,8.74,66.98
2016,56.08,130.28,78.89,4.61,2.51,145.41,5.04,10.09,7.52,7.19,34.35,9.13,70.73
2017,58.09,106.72,63.25,4.71,2.43,150.20,4.25,8.04,6.20,6.04,27.12,9.28,73.38
2018,59.08,124.29,70.47,4.85,2.25,162.22,3.95,7.26,5.80,5.66,40.86,11.56,76.35
